pitcher_name,pitcher_id,pitcher_team,pitch_type,pitch_count,swing_count,whiff_count,csw_count,two_strike_pitch_count,strikeout_count,terminal_pa_count,batted_ball_count,hardhit_count,barrel_count,sweetspot_count,exit_velocity_sum,xwoba_frontier,whiff_pct,csw_pct,putaway_pct,k_pct,avg_exit_velocity,hardhit_pct,barrel_pct,sweetspot_pct,whiff_pct_z,whiff_pct_score_component,csw_pct_z,csw_pct_score_component,putaway_pct_z,putaway_pct_score_component,k_pct_z,k_pct_score_component,avg_exit_velocity_z,avg_exit_velocity_score_component,hardhit_pct_z,hardhit_pct_score_component,barrel_pct_z,barrel_pct_score_component,sweetspot_pct_z,sweetspot_pct_score_component,pitch_value_raw,pitch_value_20_80,pitch_value_0_100,overall_rank,pitch_type_rank
"Woolfolk, Dallas",663762.0,SCH_BOO,Fastball,57,24,4,13,9,1,17,17,3,1,6,1428.00533,0.2235864147955533,0.1666666666666666,0.2280701754385964,0.1111111111111111,0.0588235294117647,84.00031352941176,0.1764705882352941,0.0588235294117647,0.3529411764705882,-0.6070026439206644,0.0019751866033178417,-0.8021153540990275,0.02353085602784907,-0.7347686491471055,-0.010668840785615972,-1.119251161629369,-0.04888105598183943,1.099789917213771,-0.6477762612389111,-0.017197891655532014,0.004110588469830295,1.1396239239878316,0.05601365548792591,0.3682702474043975,-0.1118830790531878,-0.7335789504706313,41.729317517872644,19.932998324958124,479,93
"Majick, Eli",828663.0,NEW_ENG23,Sinker,158,74,8,46,41,5,46,56,14,0,17,4652.87641,0.2933616180708413,0.1081081081081081,0.2911392405063291,0.1219512195121951,0.108695652173913,83.08707875,0.25,0.0,0.3035714285714285,-1.1158779906991634,0.0036310669817350774,0.19861024887040063,-0.005826430260862073,-0.623973474501126,-0.009060094849756348,-0.7101485130523375,-0.031014316010534733,0.8593634458996031,-0.5061650696348662,0.7963739239597091,-0.19034690618307779,-0.701806877583555,-0.03449450984010931,-0.12406450502151053,0.03769166507707005,-0.7355845947204014,41.70670502776328,19.765494137353436,480,73
"Thiels, Brenton",816364.0,MIS_MUD,Cutter,51,22,4,9,12,2,15,13,6,1,3,1067.25506,0.3134133239054358,0.1818181818181818,0.1764705882352941,0.1666666666666666,0.1333333333333333,82.09654307692307,0.4615384615384615,0.0769230769230769,0.2307692307692307,-0.4753355961528006,0.001546742029881213,-1.6208531610023473,0.047549348331164865,-0.16694337908646067,-0.002424017864335409,-0.5080448114476157,-0.02218784105035172,0.5985860401791449,-0.3525671776655163,3.1369574550374018,-0.7497861600306747,1.706218016779027,0.08386232174270596,-0.8500769631814822,0.25825933195327655,-0.7357474525538495,41.70486889897399,19.597989949748744,481,19
"Thompson, Ross",1000103401.0,SCH_BOO,Fastball,193,72,13,71,48,14,48,49,9,2,21,4046.64551,0.2639532392463139,0.1805555555555555,0.3678756476683937,0.2916666666666667,0.2916666666666667,82.58460224489795,0.1836734693877551,0.0408163265306122,0.4285714285714285,-0.4863078501334562,0.0015824457443342663,1.4161974644806865,-0.04154556881800542,1.1106634785499923,0.01612683370854589,0.7907686826886106,0.034535240679059685,0.7270769235687526,-0.42824830798199526,0.06249893926187963,-0.014938308965556684,0.5759206173843447,0.02830707426505793,1.1224851872908939,-0.3410188572952846,-0.7451994486638442,41.598303056813556,19.430485762144052,482,94
"Bice, Emmett",828456.0,NEW_YOR13,Curveball,87,31,4,27,19,1,19,24,4,0,10,1971.79799,0.3165904064920167,0.1290322580645161,0.3103448275862069,0.0526315789473684,0.0526315789473684,82.15824958333333,0.1666666666666666,0.0,0.4166666666666667,-0.9340466012795509,0.0030393876405636583,0.5033479628392354,-0.014766215837851811,-1.3324794597372587,-0.019347601755384997,-1.1700439331126173,-0.05109932869082733,0.6148314547513979,-0.3621357268485733,-0.12567413373756467,0.030038254423551496,-0.701806877583555,-0.03449450984010931,1.0037661689754276,-0.30495118849791775,-0.7537169294065493,41.50227334014114,19.262981574539364,483,37
"Carroll, Jake",1000088275.0,JOL_SLA,Fastball,94,39,12,29,18,6,23,22,4,2,10,1821.35597,0.250850694206417,0.3076923076923077,0.3085106382978723,0.3333333333333333,0.2608695652173913,82.78890772727273,0.1818181818181818,0.0909090909090909,0.4545454545454545,0.6185137237648349,-0.0020126436571307727,0.47424462700323594,-0.01391244037776693,1.536532431095476,0.022310450899506312,0.5381390556827083,0.023502146978830917,0.7808642379646707,-0.4599290361611911,0.04197096766193999,-0.01003177477765391,2.144040724844952,0.10538174566685424,1.3815084999791856,-0.4197119528531764,-0.7544035042817276,41.49453260168461,19.09547738693467,484,95
"Kassebaum, Torin",10120793.0,LON_ISL22,Curveball,55,21,2,10,14,0,15,16,4,0,5,1328.16605,0.3074542663457176,0.0952380952380952,0.1818181818181818,0.0,0.0,83.010378125,0.25,0.0,0.3125,-1.2277187262548777,0.003994996735233372,-1.536002151923276,0.04506015912882123,-1.8704191892683961,-0.02715848662817711,-1.6017824907202267,-0.06995464671722446,0.8391705436667075,-0.4942714502196907,0.7963739239597091,-0.19034690618307779,-0.701806877583555,-0.03449450984010931,-0.03502524128490944,0.010640913479044483,-0.7565299302451802,41.47055836693566,18.927973199329983,485,38
"Williams, Pierce",1000337420.0,NEW_ENG23,Curveball,120,46,6,31,36,4,32,32,9,0,12,2605.87882,0.2725757904591703,0.1304347826086956,0.2583333333333333,0.1111111111111111,0.125,81.433713125,0.28125,0.0,0.375,-0.9218586277133815,0.0029997279745793432,-0.3219256303502285,0.009444010291954304,-0.7347686491471055,-0.010668840785615972,-0.5764034164021536,-0.025173266404531255,0.42408341498909813,-0.24978513142857878,1.1421419455961865,-0.27299134141056375,-0.701806877583555,-0.03449450984010931,0.5882496048712927,-0.17871434770713282,-0.7593836993099982,41.438383755331444,18.76046901172529,486,39
"Serrano, Elio",665939.0,NEW_JER6,Four-Seam,113,64,16,27,33,8,33,42,8,1,18,3470.23527,0.2781810877264378,0.25,0.2389380530973451,0.2424242424242424,0.2424242424242424,82.62464928571428,0.1904761904761904,0.0238095238095238,0.4285714285714285,0.11716611880258532,-0.0003812585505836126,-0.6296732319370881,0.01847209393210642,0.6073638073598744,0.008818922482865376,0.38683147159361175,0.016894090858907806,0.7376200707715425,-0.4344582216844385,0.13776816846165618,-0.03292893432119968,0.04353416114772042,0.0021397475545716065,1.1224851872908939,-0.3410188572952846,-0.7624624170230552,41.403672976565964,18.592964824120603,487,86
"Chapple, Bronson",1000218472.0,TRO_AIG,Four-Seam,50,21,2,10,9,1,13,16,5,0,4,1335.04048,0.2701558721697953,0.0952380952380952,0.2,0.1111111111111111,0.0769230769230769,83.44003,0.3125,0.0,0.25,-1.2277187262548777,0.003994996735233372,-1.2475087210544324,0.03659691584085283,-0.7347686491471055,-0.010668840785615972,-0.9707799834475666,-0.04239687421710557,0.9522845933378149,-0.5608956254759729,1.4879099672326639,-0.3556357766380496,-0.701806877583555,-0.03449450984010931,-0.6583000874411116,0.19999617466522177,-0.7635035397155453,41.3919349145496,18.425460636515915,488,87
"Kemlage, Joe",703240.0,NEW_ENG23,Sinker,109,43,10,34,21,6,24,24,6,0,6,2033.65924,0.2775938089827415,0.2325581395348837,0.3119266055045872,0.2857142857142857,0.25,84.73580166666666,0.25,0.0,0.25,-0.03440408734879269,0.0001119509002329714,0.5284462524592709,-0.015502499262145171,1.04982505675778,0.015243459824122967,0.44897565791591937,0.019608113908161945,1.2934211953036512,-0.7618250840338505,0.7963739239597091,-0.19034690618307779,-0.701806877583555,-0.03449450984010931,-0.6583000874411116,0.19999617466522177,-0.767209300021443,41.35015458971164,18.257956448911223,489,74
"Sabatine, Gino",1000229070.0,TRI_VAL,Slider,109,63,15,29,28,6,37,41,9,1,17,3368.69893,0.289210553393293,0.238095238095238,0.2660550458715596,0.2142857142857142,0.1621621621621621,82.16338853658537,0.2195121951219512,0.024390243902439,0.4146341463414634,0.01371343841354888,-4.462352859768806e-05,-0.19940414652175595,0.005849720042362233,0.31976399525123506,0.004642973211047933,-0.2715609889021866,-0.011859883068325194,0.6161843821962254,-0.3629326011135767,0.4590392687046089,-0.10971818888796951,0.061713210872873014,0.0030332660276125817,0.9834970682874207,-0.2987932938251964,-0.7698226311426428,41.32069077820201,18.090452261306535,490,103
"Sohosky, Zac",1000224033.0,MIA_RED,Fastball,58,28,2,11,14,1,15,21,5,0,7,1745.80677,0.2701516608677486,0.0714285714285714,0.1896551724137931,0.0714285714285714,0.0666666666666666,83.13365571428571,0.238095238095238,0.0,0.3333333333333333,-1.434624087032949,0.004668266779205216,-1.4116515351694643,0.04141220943573141,-1.1403581277618524,-0.016558000015102096,-1.0549136510839217,-0.04607124388378811,0.8716257199831103,-0.5133875490700519,0.6646527728600976,-0.15886331181070196,-0.701806877583555,-0.03449450984010931,0.17273304076715776,-0.052477506916347894,-0.7757716453211645,41.25361905085669,17.922948073701843,491,96
"Steinhauer, Ryan",1000424762.0,NEW_JER6,Changeup,93,43,13,24,19,1,20,24,7,1,9,1956.58534,0.2585141536831778,0.3023255813953488,0.2580645161290322,0.0526315789473684,0.05,81.52438916666667,0.2916666666666667,0.0416666666666666,0.375,0.5718767372567184,-0.0018608869030333616,-0.32619099021522535,0.009569138888953851,-1.3324794597372587,-0.019347601755384997,-1.1916308609929975,-0.052042094592147176,0.44795561217446633,-0.2638458555707607,1.2573979528083459,-0.3005394864863924,0.6025399401961754,0.02961544060058222,0.5882496048712927,-0.17871434770713282,-0.7771656935253154,41.23790195584747,17.75544388609715,492,65
"Frey, Hayden",839374.0,TOL_ROC,Fastball,55,21,3,16,12,1,16,15,6,1,5,1211.37919,0.3172924610842818,0.1428571428571428,0.2909090909090909,0.0833333333333333,0.0625,80.75861266666666,0.4,0.0666666666666666,0.3333333333333333,-0.8139080046987356,0.0026484566472896854,0.19495843328978218,-0.00571930059898905,-1.0186812841774284,-0.014791252246256261,-1.0890929535611902,-0.047563956560877856,0.2463503449846773,-0.14510035319597492,2.456060427814801,-0.5870401952750103,1.3851480308640147,0.0680814108649972,0.17273304076715776,-0.052477506916347894,-0.7819626972811694,41.18381848616123,17.587939698492463,493,97
"Ronne, Andrew",701809.0,GAT_GRI,Four-Seam,94,39,8,24,26,4,23,28,5,0,11,2327.95553,0.2661283767827284,0.2051282051282051,0.2553191489361702,0.1538461538461538,0.1739130434782608,83.14126892857144,0.1785714285714285,0.0,0.3928571428571428,-0.27277090727916453,0.0008875965322864014,-0.36975211224071913,0.010847047964693737,-0.29797997986968633,-0.004326669307707845,-0.17516812645160384,-0.007650117586520894,0.8736300438298814,-0.5145680958158001,0.006047017362045604,-0.0014453399488240542,-0.701806877583555,-0.03449450984010931,0.7663281323444927,-0.2328158509031833,-0.7835659389051652,41.16574285516651,17.42043551088777,494,88
"Long, Jalon",809215.0,NEW_YOR13,Changeup,50,26,14,18,20,3,12,11,2,0,4,918.41517,0.2946601260547359,0.5384615384615384,0.36,0.15,0.25,83.49228818181818,0.1818181818181818,0.0,0.3636363636363636,2.6239041436138324,-0.008538184083319411,1.2912334705913857,-0.03787962509326889,-0.3372909601046537,-0.004897464740719571,0.44897565791591937,0.019608113908161945,0.9660425562791021,-0.5689990656483911,0.04197096766193999,-0.01003177477765391,-0.701806877583555,-0.03449450984010931,0.4749269055701646,-0.144286118400555,-0.7895186286758553,41.098629687624836,17.252931323283082,495,66
"Nettleton, Blake",10067637.0,WIN_CIT29,Four-Seam,79,34,2,14,14,0,26,27,9,0,4,2296.16487,0.2592168096140104,0.0588235294117647,0.1772151898734177,0.0,0.0,85.04314333333333,0.3333333333333333,0.0,0.1481481481481481,-1.5441622192095747,0.0050247038613079565,-1.6090384635356414,0.047202752366281575,-1.8704191892683961,-0.02715848662817711,-1.6017824907202267,-0.06995464671722446,1.3743347501422882,-0.8094831678338077,1.718421981656982,-0.41073206678970686,-0.701806877583555,-0.03449450984010931,-1.6740072441401082,0.5085751188204738,-0.791020302760962,41.081699172454535,17.08542713567839,496,89
"Figueredo, Kevin",1000210447.0,WIN_CIT29,Sinker,156,69,5,33,43,3,41,54,13,2,19,4492.21216,0.2770374966693585,0.072463768115942,0.2115384615384615,0.0697674418604651,0.073170731707317,83.18911407407407,0.2407407407407407,0.037037037037037,0.3518518518518518,-1.4256282017817286,0.004638994168597745,-1.0644263514645904,0.031226011446565224,-1.1573362919829346,-0.01680452295959221,-1.0015605935584284,-0.04374115580247724,0.8862261908033038,-0.5219872263831459,0.6939241397711228,-0.16585966611567446,0.4576125159984282,0.022492112773838745,0.35740706925788407,-0.10858276949002998,-0.798618222361918,40.99603698094273,16.917922948073702,497,75
"Cook, Cole",1000161363.0,SCH_BOO,Changeup,112,52,17,34,17,8,33,28,7,1,9,2356.96445,0.2715120908343459,0.3269230769230769,0.3035714285714285,0.4705882352941176,0.2424242424242424,84.17730178571428,0.25,0.0357142857142857,0.3214285714285714,0.7856295920855846,-0.002556438692646492,0.39587350121629683,-0.011613345031681285,2.939394863010011,0.04268001341090536,0.38683147159361175,0.016894090858907806,1.1463854508992848,-0.6752210305796787,0.7963739239597091,-0.19034690618307779,0.416204680513358,0.02045687625191206,0.054014022451690555,-0.016409838118980752,-0.8161165780843399,40.79875304300174,16.750418760469014,498,67
"Thiels, Brenton",816364.0,MIS_MUD,Fastball,98,33,2,23,16,1,29,24,4,0,8,2029.69257,0.2893557324161726,0.0606060606060606,0.2346938775510204,0.0625,0.0344827586206896,84.57052374999999,0.1666666666666666,0.0,0.3333333333333333,-1.5286719782957083,0.0049742986173742345,-0.6970161539883754,0.02044766589340298,-1.23161576045017,-0.017883060841736468,-1.3189192978048965,-0.05760116249303324,1.2499086318466175,-0.7361961841576576,-0.12567413373756467,0.030038254423551496,-0.701806877583555,-0.03449450984010931,0.17273304076715776,-0.052477506916347894,-0.8431922053145559,40.49349085454623,16.582914572864322,499,98
"Escobar, Anthony",678673.0,TRO_AIG,Sinker,118,54,8,31,9,2,32,39,10,1,10,3312.78252,0.3322654535151751,0.1481481481481481,0.2627118644067797,0.2222222222222222,0.0625,84.94314153846155,0.2564102564102564,0.0256410256410256,0.2564102564102564,-0.7679290356369418,0.0024988410819626085,-0.25245087051528736,0.0074058987374364706,0.40088189097418525,0.00582080505694517,-1.0890929535611902,-0.047563956560877856,1.348007370581039,-0.7939763412722319,0.8673006976287299,-0.20729961084512613,0.10086808720397132,0.004957767354162395,-0.5943744621943219,0.18057512223587036,-0.8475814742118589,40.44400436184496,16.415410385259634,500,76
"Milburn, Isaac",830926.0,FLO_Y'A,Fastball,93,44,7,16,12,1,31,35,10,1,9,2959.88145,0.2922933212187279,0.1590909090909091,0.1720430107526881,0.0833333333333333,0.032258064516129,84.56804142857142,0.2857142857142857,0.0285714285714285,0.2571428571428571,-0.6728361678045957,0.002189408890036154,-1.6911061470140527,0.04961028992880425,-1.0186812841774284,-0.014791252246256261,-1.3371685360574983,-0.058398161475239116,1.2492551133920051,-0.735811261787891,1.1915373772585403,-0.28479768930020455,0.1926023688939736,0.009466599033507698,-0.5870686764518316,0.1783555733868016,-0.8541764935704412,40.369649296117785,16.24790619765494,501,99
"Gamelin, Shaun",815222.0,JOL_SLA,Fastball,139,62,16,42,32,10,41,44,10,1,14,3725.04641,0.2696018792094554,0.2580645161290322,0.302158273381295,0.3125,0.2439024390243902,84.66014568181818,0.2272727272727272,0.0227272727272727,0.3181818181818182,0.1872469668080605,-0.0006093016299934289,0.3734507718129516,-0.010955551841904748,1.3235979548227341,0.0192186423040261,0.3989571664857692,0.017423656331932994,1.2735033145122132,-0.7500934522476935,0.5449062718604522,-0.1302418623812697,0.00965502302357094,0.0004745540366315353,0.021636108365654345,-0.00657320117424435,-0.861356516602515,40.288698649054446,16.08040201005025,502,100
"Matos, Dwayne",684228.0,OTT_TIT,Sinker,245,131,16,60,63,11,74,105,29,4,35,8770.52338,0.2830959528797561,0.1221374045801526,0.2448979591836734,0.1746031746031746,0.1486486486486486,83.5287940952381,0.2761904761904762,0.0380952380952381,0.3333333333333333,-0.993963051482706,0.003234355769524725,-0.5351065754395355,0.015697886497094214,-0.08582548336351077,-0.0012461860184381764,-0.38241278072035645,-0.016701113372400125,0.9756534341645287,-0.5746598727229073,1.0861604563788523,-0.25961081380230416,0.49073878438648616,0.024120301991380183,0.17273304076715776,-0.052477506916347894,-0.8616429485743985,40.285469292635945,15.912897822445563,503,77
"Duby, Bill",1000270408.0,NEW_JER6,Sinker,91,48,4,18,20,1,28,39,7,0,16,3240.49288,0.2844961036197255,0.0833333333333333,0.1978021978021978,0.05,0.0357142857142857,83.08956102564102,0.1794871794871795,0.0,0.4102564102564102,-1.3311714066439135,0.004331631757219295,-1.28238155335726,0.03761994524928858,-1.3593764462138151,-0.019738145999024594,-1.308817040915063,-0.05715996662788354,0.8600169522997674,-0.5065499849045629,0.01617941360047806,-0.0038671549005454644,-0.701806877583555,-0.03449450984010931,0.9398405437286368,-0.285530136068566,-0.865388321334184,40.2432423600699,15.745393634840871,504,78
"Oe, Ryoya",1000551188.0,OTT_TIT,Four-Seam,58,34,6,15,16,0,18,25,6,0,9,2069.36218,0.2823901787565708,0.1764705882352941,0.2586206896551724,0.0,0.0,82.77448720000001,0.24,0.0,0.36,-0.5218063188943994,0.0016979577616823757,-0.31736610773592216,0.009310252136541013,-1.8704191892683961,-0.02715848662817711,-1.6017824907202267,-0.06995464671722446,0.7770677591567755,-0.45769291014334074,0.6857281570360363,-0.16390068691028228,-0.701806877583555,-0.03449450984010931,0.43866364179380407,-0.13326908502245022,-0.8754621153633606,40.129666102528404,15.577889447236181,505,90
"Chapple, Bronson",1000218472.0,TRO_AIG,Sinker,128,62,4,24,28,2,35,49,11,1,19,4073.54739,0.2895263193925264,0.064516129032258,0.1875,0.0714285714285714,0.0571428571428571,83.13362020408162,0.2244897959183673,0.0204081632653061,0.3877551020408163,-1.494693385323357,0.004863732275842204,-1.4458479547767622,0.0424153956013311,-1.1403581277618524,-0.016558000015102096,-1.133037771031965,-0.049483158574279006,0.8716163712446956,-0.5133820426631257,0.5141143144605432,-0.12288206109941567,-0.06294313009960512,-0.003093717787525691,0.7154485530664358,-0.21735827856145468,-0.8754781308237296,40.12948553738619,15.41038525963149,506,79
"Scott, Brandon",1000138331.0,LAK_ERI24,Changeup,143,69,13,32,40,7,41,39,10,1,10,3334.09484,0.30292039193163,0.1884057971014492,0.2237762237762237,0.175,0.1707317073170731,85.48961128205129,0.2564102564102564,0.0256410256410256,0.2564102564102564,-0.41808905364503435,0.0013604617805609417,-0.8702480806874855,0.025529597695048076,-0.08176958857736331,-0.0011872944261433153,-0.20126473067602996,-0.008789834582814255,1.491875951906719,-0.8787149356730575,0.8673006976287299,-0.20729961084512613,0.10086808720397132,0.004957767354162395,-0.5943744621943219,0.18057512223587036,-0.8835687264614994,40.03826870575771,15.242881072026801,507,68
"Anibal, Trevor",822669.0,NEW_ENG23,Fastball,62,38,9,21,14,4,17,24,5,1,10,1997.77726,0.3056706787433942,0.2368421052631578,0.3387096774193548,0.2857142857142857,0.2352941176470588,83.24071916666666,0.2083333333333333,0.0416666666666666,0.4166666666666667,0.002823682583124081,-9.18826312548576e-06,0.9534169692836758,-0.027969440210905916,1.04982505675778,0.015243459824122967,0.32834282564320466,0.014339716224315676,0.8998122155513654,-0.5299893949597542,0.33534989511107205,-0.08015432587976311,0.6025399401961754,0.02961544060058222,1.0037661689754276,-0.30495118849791775,-0.8838749211624457,40.03481653588886,15.07537688442211,508,101
"Leach, Landon",667743.0,TRO_AIG,Sinker,59,27,5,13,14,1,15,20,4,0,9,1642.08645,0.3022597563538561,0.1851851851851851,0.2203389830508474,0.0714285714285714,0.0666666666666666,82.1043225,0.2,0.0,0.45,-0.44607625220438707,0.0014515321246730754,-0.9247872560147109,0.02712955894244756,-1.1403581277618524,-0.016558000015102096,-1.0549136510839217,-0.04607124388378811,0.6006341216598458,-0.35377349765764915,0.2431450893413454,-0.058115809819100354,-0.701806877583555,-0.03449450984010931,1.3361794202587354,-0.4059406611305456,-0.886372631279174,40.00665628497843,14.90787269681742,509,80
"Sakurai, Masatoshi",1000429128.0,QUE_CAP,Curveball,89,51,12,20,32,6,29,30,8,0,9,2529.55671,0.3014952387093059,0.2352941176470588,0.2247191011235955,0.1875,0.2068965517241379,84.318557,0.2666666666666666,0.0,0.3,-0.010628368736811868,3.4584711869585814e-05,-0.855287315041736,0.02509070867406437,0.04599109718628201,0.0006677907311448149,0.09539666677175601,0.0041662586279229,1.1835735798351084,-0.6971248385228788,0.9807835354991631,-0.23442393830440347,-0.701806877583555,-0.03449450984010931,-0.15968021051614997,0.04851196571627998,-0.8875719782061098,39.99313433534747,14.74036850921273,510,40
"Foltz Jr., Michael",803189.0,WAS_WIL3,Fastball,128,64,21,45,38,9,35,35,7,1,17,2867.40677,0.2924414458751838,0.328125,0.3515625,0.2368421052631578,0.2571428571428571,81.92590771428571,0.2,0.0285714285714285,0.4857142857142857,0.7960743338556314,-0.0025904258823662247,1.1573544878288133,-0.03395215125494607,0.5503095936217226,0.007990495299387413,0.5075687478769519,0.022167049926030122,0.5536630269023851,-0.3261075228455048,0.2431450893413454,-0.058115809819100354,0.1926023688939736,0.009466599033507698,1.6923364752051364,-0.5141436675226468,-0.895285433065639,39.90616954997235,14.572864321608039,511,102
"Barker, Alex",1000106691.0,NEW_YOR13,Slider,92,44,16,31,31,7,24,24,6,0,9,1994.63918,0.2954469156800482,0.3636363636363636,0.3369565217391304,0.2258064516129032,0.2916666666666667,83.10996583333333,0.25,0.0,0.375,1.104668977061561,-0.0035945928513583195,0.9255994049467426,-0.02715338414351764,0.4375157793651944,0.006352729116382623,0.7907686826886106,0.034535240679059685,0.8653889070499662,-0.5097140662524301,0.7963739239597091,-0.19034690618307779,-0.701806877583555,-0.03449450984010931,0.5882496048712927,-0.17871434770713282,-0.9031298371821836,39.817728386730394,14.40536013400335,512,104
"Donnan, Blake",1000557509.0,FLO_Y'A,Sinker,170,49,7,38,28,1,43,36,6,1,19,2930.79851,0.293472883348235,0.1428571428571428,0.2235294117647059,0.0357142857142857,0.0232558139534883,81.41106972222222,0.1666666666666666,0.0277777777777777,0.5277777777777778,-0.8139080046987356,0.0026484566472896854,-0.874164281106518,0.025644483350540814,-1.5053886585151244,-0.021858243321639607,-1.4110142908470973,-0.06162322712416528,0.4181221073920392,-0.24627392125391107,-0.12567413373756467,0.030038254423551496,0.16775766760293084,0.008245457120351653,2.111810339919787,-0.6415827639400108,-0.904761504097993,39.79933227685211,14.237855946398659,513,81
"Toribio, Noe",672848.0,TRO_AIG,Sinker,295,138,17,68,67,8,78,97,26,5,34,8122.83102,0.2815497765963599,0.1231884057971014,0.2305084745762712,0.1194029850746268,0.1025641025641025,83.74052597938145,0.268041237113402,0.0515463917525773,0.3505154639175257,-0.9848298244719247,0.003204636248831643,-0.7634265234948486,0.02239588049324488,-0.6500186088395471,-0.009438270200350225,-0.76044581435668,-0.033210950050399285,1.031395890449511,-0.607492179474762,0.9959925756261283,-0.23805915744843031,0.9118180516284845,0.04481676905559164,0.34408007751113023,-0.10453393610842394,-0.9223172074846976,39.60140177684432,14.07035175879397,514,82
"Leak, Anthony",1000264276.0,NEW_YOR13,Four-Seam,73,39,9,18,31,6,25,29,6,1,13,2408.73476,0.2645953997108316,0.2307692307692307,0.2465753424657534,0.1935483870967742,0.24,83.05981931034482,0.2068965517241379,0.0344827586206896,0.4482758620689655,-0.04994974951816511,0.00016253648493210927,-0.5084913022534241,0.01491710084290645,0.10781078384611029,0.0015654125814455213,0.36694533197047347,0.016025603483146487,0.8521868785654958,-0.501938071475077,0.31945251480594683,-0.076354581731373,0.3776525578203597,0.0185620008694285,1.3189856313992538,-0.4007170677185131,-0.927777066663104,39.539844991943724,13.90284757118928,515,91
"De Los Santos, Enmanuel",679735.0,NEW_ENG23,Four-Seam,80,37,18,28,16,9,24,16,3,0,9,1298.62996,0.2447673692306665,0.4864864864864865,0.35,0.5625,0.375,81.1643725,0.1875,0.0,0.5625,2.1722396346388333,-0.007068467771114763,1.132562083613522,-0.03322484128488628,3.8788116700956388,0.05632034544978867,1.4743547322339925,0.06438949422085515,0.3531743590593467,-0.2080196974859552,0.10483788068675431,-0.025058035728105957,-0.701806877583555,-0.03449450984010931,2.4580741433398994,-0.7467801312656648,-0.9339358437051926,39.47040830846112,13.735343383584588,516,92
"Campbell, AJ",1000132168.0,WIN_CIT29,Fastball,111,53,6,19,31,4,29,35,9,0,16,2858.95093,0.2881770447255177,0.1132075471698113,0.1711711711711711,0.1290322580645161,0.1379310344827586,81.68431228571428,0.2571428571428571,0.0,0.4571428571428571,-1.0715637369884088,0.0034868684001602823,-1.704939746576203,0.0500161124055595,-0.5515992071920588,-0.008009220488428694,-0.47032971905890497,-0.020540709820459555,0.49005842304084785,-0.2886444111710594,0.8754066146194751,-0.2092370628065031,-0.701806877583555,-0.03449450984010931,1.407410831248015,-0.42758126240896566,-0.9350041957298059,39.45836325132167,13.5678391959799,517,103
"Estrella, Noah",805762.0,TRI_VAL,Four-Seam,52,25,2,8,15,0,13,22,6,1,6,1872.62783,0.272049314512893,0.08,0.1538461538461538,0.0,0.0,85.11944681818181,0.2727272727272727,0.0454545454545454,0.2727272727272727,-1.360138157152843,0.004425889563375351,-1.9798381994138041,0.05808053341800336,-1.8704191892683961,-0.02715848662817711,-1.6017824907202267,-0.06995464671722446,1.3944230976567262,-0.8213152045198117,1.0478415760589652,-0.2504519499848857,0.7211169236306968,0.03544361791337238,-0.4316546888388565,0.13113971605206648,-0.9397905309032815,39.40440006379092,13.400335008375208,518,93
"Harris, Ben",1000390130.0,GAT_GRI,Fastball,74,35,2,13,19,1,24,28,9,1,9,2334.88768,0.2966566915378069,0.0571428571428571,0.1756756756756756,0.0526315789473684,0.0416666666666666,83.38884571428571,0.3214285714285714,0.0357142857142857,0.3214285714285714,-1.5587673034997918,0.005072228805588322,-1.6334661488384266,0.04791936294232408,-1.3324794597372587,-0.019347601755384997,-1.2599894659475361,-0.05502751994632674,0.9388093540253694,-0.5529587095209425,1.5867008305573713,-0.37924847241733123,0.416204680513358,0.02045687625191206,0.054014022451690555,-0.016409838118980752,-0.9495436737591417,39.294438964563774,13.23283082077052,519,104
"Belton, Hunter",10294453.0,MIS_MUD,Fastball,116,43,7,30,18,0,36,33,9,1,8,2815.0624,0.3027212531736658,0.1627906976744186,0.2586206896551724,0.0,0.0,85.3049212121212,0.2727272727272727,0.0303030303030303,0.2424242424242424,-0.6406849119543035,0.0020847887034993037,-0.31736610773592216,0.009310252136541013,-1.8704191892683961,-0.02715848662817711,-1.6017824907202267,-0.06995464671722446,1.4432527689080825,-0.8500758808868606,1.0478415760589652,-0.2504519499848857,0.24680898989261396,0.01213090866221187,-0.7338485536418636,0.22294832753627367,-0.9511666871786219,39.276140417899995,13.06532663316583,520,105
"Bice, Emmett",828456.0,NEW_YOR13,Four-Seam,103,47,5,23,14,3,31,34,10,1,9,2891.96716,0.2890131568840477,0.1063829787234042,0.2233009708737864,0.2142857142857142,0.0967741935483871,85.05785764705882,0.2941176470588235,0.0294117647058823,0.2647058823529412,-1.1308694084438657,0.003679849055076339,-0.8777889844069836,0.02575081764656327,0.31976399525123506,0.004642973211047933,-0.8079406267320411,-0.03528519099126843,1.378208573836463,-0.8117648499896766,1.2845170133288533,-0.30702140297482255,0.21890852320213683,0.010759572823908227,-0.5116471824631816,0.15544199556259183,-0.9537962356565799,39.246493764982,12.897822445561138,521,94
