overall_rank,pitch_type_rank,pitch_type_batter_side_rank,pitcher_name,pitcher_id,pitcher_team,pitch_type,batter_side,split_pitch_count,pitch_value_pitch_count,pitch_value_20_80,pitch_value_0_100,location_score_20_80,location_score_0_100,average_location_advantage,median_location_advantage,final_pitch_score_raw,final_pitch_score,final_pitch_score_0_100,pitch_value_raw,location_score_raw,pitch_value_xwoba_frontier,pitch_value_overall_rank,pitch_value_pitch_type_rank,groundball_pct,line_drive_pct,flyball_pct,groundball_score_20_80,groundball_score_0_100,groundball_score_rank,groundball_score_pitch_type_rank,strikeout_score_20_80,strikeout_score_0_100,strikeout_score_rank,strikeout_score_pitch_type_rank,line_drive_score_20_80,line_drive_score_0_100,line_drive_score_rank,line_drive_score_pitch_type_rank,flyball_score_20_80,flyball_score_0_100,flyball_score_rank,flyball_score_pitch_type_rank
1112,107,52,"Williams, Pierce",1000337420.0,NEW_ENG23,Curveball,L,59,135,38.104398220796185,9.946236559139784,53.01484353020308,65.59691912708601,0.0056992921004312,-1.1102230246251563e-16,42.57753181361825,42.57753181361825,16.02418745275888,-1.04199428949493,0.0056992921004312,0.282067654752518,671,66,0.4857142857142857,0.2571428571428571,0.2571428571428571,57.66067395075852,77.68817204301075,168,37,43.13119997469026,27.82258064516129,539,63,42.395320137504,18.817204301075268,605,58,62.673422343965896,88.91129032258065,84,25
1113,391,204,"Nakata, Yuto",1000432352.0,QUE_CAP,Four-Seam,R,95,192,32.93364306504711,3.897849462365592,65.05117784032505,92.6829268292683,0.0124563654928716,0.0130440962725465,42.56890349763049,42.56890349763049,15.948601662887377,-1.4949261751340628,0.0124563654928716,0.3125881942523362,716,232,0.3134328358208955,0.2686567164179104,0.417910447761194,44.46421193539632,30.77956989247312,516,109,51.221618271233645,60.61827956989247,294,65,40.90251213556361,15.32258064516129,631,204,49.83206172830326,50.134408602150536,372,51
1114,392,205,"Carroll, Jake",1000088275.0,JOL_SLA,Four-Seam,R,104,222,37.84724587374927,9.408602150537634,53.50846628802139,67.71501925545572,0.0059764068030323,0.0007367077026097,42.54561199803091,42.54561199803091,15.873015873015872,-1.064519528833518,0.0059764068030323,0.2908345406771928,675,216,0.2708333333333333,0.2291666666666666,0.5,41.20116349461344,19.95967741935484,596,145,53.60945618079791,68.54838709677419,235,49,46.022521061971815,30.712365591397848,515,161,43.27513356248082,27.1505376344086,530,123
1115,146,83,"Webster, Evan",804248.0,FLO_Y'A,Changeup,L,31,134,40.551138828505614,16.129032258064516,47.19076306099976,42.747111681643126,0.0024297136590289,0.0,42.543026098253854,42.543026098253854,15.797430083144368,-0.8276722410244057,0.0024297136590289,0.274022366504195,625,96,0.3421052631578947,0.2368421052631578,0.4210526315789473,46.660470432611696,39.784946236559136,449,94,44.51097035297544,34.13978494623656,491,77,45.02737635145154,26.68010752688172,547,89,49.58107883200384,49.52956989247312,379,81
1116,108,56,"Andueza, Axel",672847.0,DOW_EAS1,Curveball,R,54,134,44.89308689624716,31.18279569892473,36.85059833398004,6.546854942233633,-0.0033751477007654,0.0,42.48034032756702,42.48034032756702,15.721844293272866,-0.4473396461842099,-0.0033751477007654,0.2517031029488312,513,51,0.3870967741935484,0.2580645161290322,0.3548387096774194,50.10674260389398,54.43548387096774,340,49,42.26651628934814,23.58870967741936,568,66,42.275824156464566,18.615591397849464,606,59,54.86993615482958,69.6236559139785,227,40
1117,393,206,"Thiels, Brenton",816364.0,MIS_MUD,Four-Seam,R,82,193,37.59452932971363,9.005376344086022,53.85156411751483,69.12708600770219,0.0061690183702206,0.0,42.47163976605399,42.47163976605399,15.646258503401361,-1.0866562143609702,0.0061690183702206,0.2846553380865892,678,219,0.3018867924528302,0.1698113207547169,0.5283018867924528,43.579804921009774,28.024193548387093,537,116,39.61178567645564,13.104838709677418,648,204,53.71812800127828,65.25537634408603,260,55,41.01451167340653,19.22043010752688,602,161
1118,165,84,"Jensik, CJ",10009752.0,WIN_CIT29,Sinker,R,35,62,42.55226074272878,21.102150537634408,42.25192136457794,21.630295250320923,-0.0003429009058807,0.0,42.46215892928352,42.46215892928352,15.570672713529857,-0.6523841264837005,-0.0003429009058807,0.2603526564985091,588,85,0.7142857142857143,0.0714285714285714,0.2142857142857142,75.16885127807075,98.79032258064515,10,2,34.012717474718734,1.948924731182796,725,118,66.4737603169499,94.95967741935485,38,4,66.09664977599269,93.9516129032258,46,5
1119,48,25,"Thiels, Brenton",816364.0,MIS_MUD,Cutter,R,28,51,40.11715344652362,14.24731182795699,47.8126373780409,45.50706033376123,0.0027788274583679,0.0,42.4257986259788,42.4257986259788,15.495086923658352,-0.8656871559604515,0.0027788274583679,0.3168301475706997,639,28,0.5384615384615384,0.0769230769230769,0.3846153846153846,61.70102256475365,86.29032258064517,105,7,44.65094705801886,35.14784946236559,488,20,65.76138042998404,94.22043010752688,45,5,52.49151511024522,60.41666666666666,297,18
1120,166,85,"Escobar, Anthony",678673.0,TRO_AIG,Sinker,R,62,135,38.70541910331207,11.559139784946236,51.0978537647876,58.66495507060334,0.0046231139050004,0.0,42.42314950175472,42.42314950175472,15.419501133786847,-0.9893479132062086,0.0046231139050004,0.3307788083928197,659,100,0.5116279069767442,0.1860465116279069,0.3023255813953488,59.64561265937823,82.19086021505376,133,26,38.44531313442712,8.46774193548387,682,100,51.61318453535986,54.63709677419355,339,49,59.06443838461984,80.64516129032258,145,28
1121,109,53,"Huter, Blayne",1000145980.0,SUS_COU1,Curveball,L,47,103,44.44480088632445,29.435483870967744,37.65580849571002,7.381258023106548,-0.0029231110574684,-1.1102230246251563e-16,42.40810316914012,42.40810316914012,15.343915343915343,-0.4866072234846328,-0.0029231110574684,0.2746176629908981,526,53,0.3783783783783784,0.1891891891891892,0.4324324324324324,49.43892851664907,52.21774193548387,356,51,44.65094705801886,35.14784946236559,484,58,51.20572652333036,53.09139784946236,349,38,48.67211374810862,46.303763440860216,400,56
1122,167,82,"Hill, Kaleb",1000371973.0,OTT_TIT,Sinker,L,122,343,40.632419497735455,16.666666666666664,46.45067918964185,39.73042362002568,0.0020142382404772,-0.0013169221169264,42.37789740530737,42.37789740530737,15.268329554043838,-0.8205524672831659,0.0020142382404772,0.279922707525046,621,94,0.4453125,0.2734375,0.28125,54.56596682552072,70.43010752688173,221,42,41.684517654983246,20.900537634408604,590,70,40.28266853522088,13.709677419354838,643,104,60.74785691345083,85.41666666666666,110,19
1123,147,64,"Hampton, Ky",673132.0,OTT_TIT,Changeup,R,68,184,48.74199118318553,46.90860215053764,27.522591643322475,0.7060333761232349,-0.0086117940243012,-0.010170684165067,42.37617132122661,42.37617132122661,15.192743764172336,-0.1101951820164826,-0.0086117940243012,0.2603929595334563,396,61,0.7142857142857143,0.0892857142857142,0.1964285714285714,75.16885127807075,98.79032258064515,9,3,47.03912104610664,44.48924731182796,414,65,64.15852568431089,93.14516129032258,52,13,67.52299453933716,95.16129032258064,37,11
1124,394,188,"Lawson, Nathan",1000569348.0,FLO_Y'A,Four-Seam,L,38,73,34.33746732077932,4.301075268817205,61.07284562563068,87.41976893453145,0.0102229710006969,0.0117212028157025,42.358080812234725,42.358080812234725,15.117157974300833,-1.3719583013704415,0.0102229710006969,0.3173323591032803,713,231,0.2307692307692307,0.3461538461538461,0.4230769230769231,38.13232231644873,11.35752688172043,660,186,50.63495119862517,59.00537634408602,306,70,30.854765968657148,3.8306451612903225,716,234,49.41938792765709,48.655913978494624,382,53
1125,241,103,"Serrano, Elio",665939.0,NEW_JER6,Slider,L,38,96,43.71438256141185,25.806451612903224,39.16144959457272,11.16816431322208,-0.0020778597421128,0.0,42.34850267136011,42.34850267136011,15.041572184429327,-0.5505881584241276,-0.0020778597421128,0.2616209331510282,553,128,0.3448275862068966,0.2413793103448276,0.4137931034482758,46.86899568435487,40.32258064516129,446,100,60.60829143296905,85.48387096774194,111,41,44.439113468385344,24.93279569892473,560,118,50.16093586828181,51.20967741935484,365,81
1126,110,54,"Bice, Emmett",828456.0,NEW_YOR13,Curveball,L,88,140,41.55085920010495,18.14516129032258,44.09582232467277,28.626444159178437,0.0006922459913996,0.0,42.31434813747529,42.31434813747529,14.965986394557824,-0.7401018147749844,0.0006922459913996,0.3051069840957782,610,59,0.46875,0.3125,0.21875,56.36123891474707,75.13440860215054,186,42,42.87790879413551,26.478494623655912,543,65,35.218092776323005,6.586021505376344,695,64,65.74006358515655,93.27956989247312,51,15
1127,395,189,"Milburn, Isaac",830926.0,FLO_Y'A,Four-Seam,L,64,203,37.7194830612853,9.274193548387096,52.99975599952903,65.53273427471117,0.0056908221170087,0.0036520763904935,42.30356494275841,42.30356494275841,14.890400604686318,-1.07571090220565,0.0056908221170087,0.2921116561271887,676,217,0.4189189189189189,0.1891891891891892,0.3918918918918919,52.54426402233789,63.17204301075269,275,28,38.92266959008802,10.080645161290322,670,214,51.20572652333036,53.09139784946236,350,89,51.9103018594853,58.46774193548387,310,42
1128,148,84,"Sabatine, Gino",1000229070.0,TRI_VAL,Changeup,L,199,287,37.21166267383194,8.46774193548387,54.16308278163809,70.02567394094994,0.0063439017211114,0.0,42.29708870617378,42.29708870617378,14.814814814814813,-1.1201933885596045,0.0063439017211114,0.2961298428259439,682,104,0.5227272727272727,0.1818181818181818,0.2954545454545454,60.49580493841988,83.60215053763442,123,39,38.00205356845628,7.056451612903227,692,101,52.16140076972681,57.795698924731184,318,59,59.61326448806317,82.66129032258065,130,43
1129,396,190,"Simone, Andrew",1000132681.0,TRO_AIG,Four-Seam,L,62,149,38.81946951107689,11.96236559139785,50.33396115580104,55.90500641848524,0.0041942725077883,0.0,42.273817004494134,42.273817004494134,14.73922902494331,-0.9793576768305026,0.0041942725077883,0.2837078669980911,656,210,0.2619047619047619,0.2142857142857142,0.5238095238095238,40.5172503177653,17.6747311827957,614,155,55.4189111484324,75.13440860215054,186,35,47.95188325583768,39.85215053763441,450,132,41.37334054468816,20.56451612903226,592,154
1130,168,83,"Majick, Eli",828663.0,NEW_ENG23,Sinker,L,96,236,43.980655357595616,27.016129032258064,38.19162522701091,8.793324775353016,-0.0026223090952586,0.0,42.2439463184202,42.2439463184202,14.663643235071808,-0.5272640140705075,-0.0026223090952586,0.2812276981999891,544,78,0.4155844155844156,0.2207792207792207,0.3636363636363636,52.28884681624228,61.76075268817204,286,53,46.95110480575942,44.08602150537634,417,31,47.10997975305985,36.96236559139785,470,73,54.16722084620239,67.00268817204301,248,50
1131,20,9,"Nakata, Yuto",1000432352.0,QUE_CAP,Splitter,R,28,94,43.79916843865343,26.478494623655912,38.35323988141947,9.242618741976894,-0.0025315803025053,0.0,42.16538987148324,42.16538987148324,14.588057445200302,-0.5431613462665462,-0.0025315803025053,0.2881915927067877,548,11,0.4545454545454545,0.2272727272727272,0.3181818181818182,55.27319522430685,71.9758064516129,210,9,68.91940829492228,94.55645161290325,42,4,46.268076250282014,32.526881720430104,504,10,57.79791660744291,77.28494623655914,171,5
1132,242,104,"Godwin, Connor",802684.0,NEW_YOR13,Slider,L,42,93,43.33905698775495,23.790322580645164,38.86011208012184,10.462130937098843,-0.0022470275010482,0.0,41.99537351546501,41.99537351546501,14.512471655328799,-0.5834647721264801,-0.0022470275010482,0.2640704530119509,568,133,0.2105263157894736,0.2631578947368421,0.5263157894736842,36.581749931691824,7.661290322580645,687,146,57.47940037905724,80.10752688172043,148,58,41.61545162966769,16.532258064516128,623,130,41.17315180597315,19.892473118279568,597,129
1133,243,139,"Soto, Carlos",666728.0,JOL_SLA,Slider,R,43,67,36.37239434980461,7.661290322580645,54.902699109884445,72.91399229781771,0.0067591146658038,0.0,41.931485777828556,41.931485777828556,14.436885865457294,-1.1937090304936937,0.0067591146658038,0.2891156975373971,688,149,0.375,0.3125,0.3125,49.180150557841664,50.94086021505376,367,81,34.012717474718734,1.948924731182796,742,156,35.218092776323005,6.586021505376344,698,144,58.25175357759797,78.76344086021506,161,28
1134,397,191,"Wiltse, Ryan",813813.0,EVA_OTT,Four-Seam,L,199,381,34.36586179668896,4.56989247311828,59.48577360394326,83.69704749679076,0.0093320052088435,0.0030467116501043,41.90183533886525,41.90183533886525,14.36130007558579,-1.369471089516833,0.0093320052088435,0.2719885301618037,711,229,0.3203125,0.2421875,0.4375,44.99118234964685,33.87096774193548,493,95,44.07590762108372,32.93010752688172,500,150,44.33432914233918,24.731182795698924,561,180,48.26734023418653,44.48924731182796,418,65
1135,398,192,"Sparks, Alec",836152.0,GAT_GRI,Four-Seam,L,118,304,42.91941079854726,22.177419354838708,39.47466268932976,11.681643132220795,-0.0019020251554175,-0.0009965290480921,41.88598636578201,41.88598636578201,14.285714285714285,-0.6202236466146264,-0.0019020251554175,0.2542104064076498,580,181,0.2833333333333333,0.3,0.4166666666666667,42.15864194220082,23.45430107526882,571,131,44.65094705801886,35.14784946236559,487,143,36.83875701917032,9.206989247311828,679,223,49.93140912475511,50.67204301075269,369,50
1136,169,84,"Vitas, Ben",1000076969.0,JOL_SLA,Sinker,L,114,236,44.42627666771623,29.301075268817208,35.946374172811346,5.5198973042362,-0.0038827697776212,-0.001824404905544,41.882305919244764,41.882305919244764,14.210128495842781,-0.4882298509368117,-0.0038827697776212,0.2545259086905716,527,75,0.2,0.2375,0.5625,35.775452291618244,5.846774193548387,706,117,41.73401314001721,21.303763440860216,588,69,44.94207823340693,26.478494623655912,548,86,38.2829268907751,12.231182795698924,654,115
1137,49,26,"Cook, Cole",1000161363.0,SCH_BOO,Cutter,R,69,98,42.41570879993764,20.6989247311828,40.57472521920769,15.14762516046213,-0.0012844614471374,0.0,41.86341372571865,41.86341372571865,14.13454270597128,-0.6643453830261437,-0.0012844614471374,0.2230851724901944,591,27,0.3333333333333333,0.1515151515151515,0.5151515151515151,45.98855573255037,37.43279569892473,456,22,42.56129481844205,24.93279569892473,560,25,56.090283782690015,76.54569892473118,174,10,42.06490164206731,22.446236559139784,578,27
1138,170,86,"Jones, Logan",814785.0,TRI_VAL,Sinker,R,45,109,36.846880302594585,8.198924731182796,53.50814685433173,67.65083440308088,0.0059762274762681,0.0,41.84526026811572,41.84526026811572,14.058956916099774,-1.1521464712865537,0.0059762274762681,0.290014608622232,684,105,0.4,0.2444444444444444,0.3555555555555555,51.09510745301644,57.66129032258065,314,62,39.33183226636879,12.231182795698924,653,92,44.041709209602864,23.9247311827957,566,90,54.81267787042293,69.48924731182797,228,46
1139,149,65,"Trizuto, Colin",1000218135.0,WAG_SEA,Changeup,R,60,69,40.51357599073036,15.86021505376344,44.89150966457856,32.541720154043645,0.0011389366211753,0.0,41.826956092884814,41.826956092884814,13.983371126228269,-0.8309625548047029,0.0011389366211753,0.2738240448808369,627,97,0.375,0.125,0.5,49.180150557841664,50.94086021505376,368,86,38.00205356845628,7.056451612903227,694,103,59.528056419032815,85.75268817204301,111,25,43.27513356248082,27.1505376344086,558,99
1140,171,87,"Whitesell, Max",1000223610.0,FLO_Y'A,Sinker,R,44,70,42.11116265041952,19.62365591397849,41.10517995932205,17.201540436456998,-0.0009866696512327,0.0,41.80936784309028,41.80936784309028,13.907785336356765,-0.6910220787138156,-0.0009866696512327,0.2864097735007813,599,88,0.4074074074074074,0.2222222222222222,0.3703703703703703,51.66250208862378,59.40860215053764,305,61,45.980725755931374,40.25537634408602,446,38,46.92289008577588,35.752688172043015,486,77,53.62933999268528,64.85215053763442,263,52
1141,150,85,"Hill, Kaleb",1000371973.0,OTT_TIT,Changeup,L,58,208,42.71016679499441,21.50537634408602,39.556127145134894,12.066752246469834,-0.0018562918538518,-0.0049505636987902,41.76395490003655,41.76395490003655,13.83219954648526,-0.6385523584242545,-0.0018562918538518,0.2655196370331485,585,91,0.543859649122807,0.175438596491228,0.2807017543859649,62.11450853402216,87.5,94,30,41.684517654983246,20.900537634408604,589,86,52.98853403561381,62.16397849462365,282,53,60.79164820004475,85.61827956989248,108,35
1142,399,193,"Carroll, Jake",1000088275.0,JOL_SLA,Four-Seam,L,118,222,37.84724587374927,9.408602150537634,50.87173971255818,57.6379974326059,0.0044961758184858,0.0,41.75459402539194,41.75459402539194,13.756613756613756,-1.064519528833518,0.0044961758184858,0.2908345406771928,675,216,0.2708333333333333,0.2291666666666666,0.5,41.20116349461344,19.95967741935484,596,145,53.60945618079791,68.54838709677419,235,49,46.022521061971815,30.712365591397848,515,161,43.27513356248082,27.1505376344086,530,123
1143,244,140,"Delaney, Carter",1000039247.0,WIN_CIT29,Slider,R,40,62,27.24715367128177,1.2096774193548387,75.36189037571108,98.45956354300384,0.0182446926973901,0.0087420261525459,41.68157468261056,41.68157468261056,13.681027966742251,-1.9930337602362884,0.0182446926973901,0.3540636302006969,736,156,0.4166666666666667,0.3333333333333333,0.25,52.37174538313296,62.298387096774185,280,62,55.28917664131898,74.52956989247312,189,73,32.51698570491081,4.704301075268817,706,145,63.24396024930369,90.05376344086021,71,13
1144,400,207,"Maryniak, Connor",831880.0,NEW_JER6,Four-Seam,R,49,107,38.980117894554525,12.5,47.942385897476186,45.76379974326059,0.0028516669330614,0.0,41.668798295431024,41.668798295431024,13.60544217687075,-0.9652856944871682,0.0028516669330614,0.253690771947435,652,208,0.3157894736842105,0.2368421052631578,0.4473684210526316,44.64472633242772,31.85483870967742,506,101,34.012717474718734,1.948924731182796,730,235,45.02737635145154,26.68010752688172,546,175,47.47909707549616,40.793010752688176,441,77
1145,50,24,"Morgan, Cooper",692707.0,QUE_CAP,Cutter,L,42,80,43.21913773075163,23.387096774193548,37.97131780454781,8.21566110397946,-0.0027459873999756,0.0,41.644791752890484,41.644791752890484,13.529856386999246,-0.593969089883349,-0.0027459873999756,0.2534708019307238,571,25,0.2666666666666666,0.3,0.4333333333333333,40.8820040120843,18.951612903225808,604,26,53.009556016326094,66.59946236559139,250,8,36.83875701917032,9.206989247311828,677,28,48.60015401230025,45.63172043010753,406,22
1146,111,57,"Fauci, Sonny",688649.0,NEW_JER6,Curveball,R,39,69,38.82376310997854,12.096774193548388,48.219668001232165,47.625160462130935,0.0030073302336324,0.0,41.642534577354624,41.642534577354624,13.45427059712774,-0.9789815793770108,0.0030073302336324,0.3486552906193536,655,65,0.5,0.4,0.1,58.75493503371554,80.1747311827957,140,29,78.33867407180259,99.26075268817203,6,2,23.873443076391755,1.411290322580645,734,69,75.22525626139742,99.46236559139786,5,4
1147,245,141,"Andueza, Axel",672847.0,DOW_EAS1,Slider,R,41,97,40.18700928559712,14.516129032258066,44.9279863057571,32.798459563543005,0.0011594142296566,0.0,41.609302391645116,41.609302391645116,13.378684807256235,-0.8595681393059339,0.0011594142296566,0.2845629311349468,637,143,0.3214285714285714,0.2857142857142857,0.3928571428571428,45.07667149675286,34.00537634408602,492,110,50.93717362996893,59.40860215053764,302,109,38.69094472528155,10.81989247311828,661,136,51.83320214254777,58.06451612903226,312,63
1148,401,208,"Woolfolk, Dallas",663762.0,SCH_BOO,Four-Seam,R,52,101,37.44157722770776,8.870967741935484,51.24874655223081,59.24261874197689,0.0047078235527115,0.0,41.58372802506467,41.58372802506467,13.303099017384731,-1.100054041542356,0.0047078235527115,0.2421983064705745,679,220,0.2258064516129032,0.2258064516129032,0.5483870967741935,37.75218198986317,10.483870967741936,667,191,39.71176903720095,14.045698924731182,646,203,46.458183492844746,33.46774193548387,497,155,39.41019936503123,14.986559139784946,634,178
1149,51,27,"Williams, Brian",1000079778.0,MIS_MUD,Cutter,R,75,122,40.06896745813533,14.112903225806454,44.95079727406586,32.99101412066752,0.0011722200709571,0.0,41.53351640291449,41.53351640291449,13.227513227513226,-0.8699080037717868,0.0011722200709571,0.2895164227317445,640,29,0.4857142857142857,0.1714285714285714,0.3428571428571428,57.66067395075852,77.68817204301075,167,10,52.02907402708185,63.91129032258065,271,9,53.50844637417134,64.65053763440861,265,12,55.82696747991234,72.71505376344086,204,12
1150,172,88,"Potteiger, Jack",1000565185.0,JOL_SLA,Sinker,R,33,79,46.43512186559789,36.55913978494624,29.980174799102976,1.3478818998716302,-0.0072321322997453,0.0,41.49863774564942,41.49863774564942,13.151927437641723,-0.3122652159797641,-0.0072321322997453,0.2639270768225928,473,61,0.5652173913043478,0.217391304347826,0.217391304347826,63.75047476025843,89.91935483870968,76,10,34.012717474718734,1.948924731182796,738,121,47.54923375450915,38.7768817204301,458,68,65.84858981715016,93.48118279569891,50,6
1151,173,89,"Linderman, Greyson",1000124562.0,JOL_SLA,Sinker,R,30,78,35.68333390079338,6.317204301075269,54.93266417294953,73.0423620025674,0.0067759367417883,0.0,41.45813298244022,41.45813298244022,13.07634164777022,-1.2540672255907863,0.0067759367417883,0.3120411239591313,698,111,0.5416666666666666,0.25,0.2083333333333333,61.94652985900683,86.89516129032258,98,16,47.769048832434414,47.11021505376344,393,28,43.321413990559606,21.236559139784948,586,94,66.57209803044084,94.35483870967742,43,3
1152,402,209,"Lawson, Nathan",1000569348.0,FLO_Y'A,Four-Seam,R,35,73,34.33746732077932,4.301075268817205,58.04720022934899,80.87291399229781,0.0085244050191105,0.0,41.45038719335022,41.45038719335022,13.000755857898715,-1.3719583013704415,0.0085244050191105,0.3173323591032803,713,231,0.2307692307692307,0.3461538461538461,0.4230769230769231,38.13232231644873,11.35752688172043,660,186,50.63495119862517,59.00537634408602,306,70,30.854765968657148,3.8306451612903225,716,234,49.41938792765709,48.655913978494624,382,53
1153,403,210,"Lovin, Xander",815234.0,GAT_GRI,Four-Seam,R,128,255,35.38311782302863,6.048387096774194,55.48316327117203,74.00513478818999,0.0070849812326873,0.0,41.41313145747165,41.41313145747165,12.925170068027212,-1.2803646289884294,0.0070849812326873,0.2961253816343925,700,226,0.4155844155844156,0.1948051948051948,0.3896103896103896,52.28884681624228,61.76075268817204,285,29,38.21201862602141,7.93010752688172,686,222,50.477593764171154,49.86559139784946,374,103,52.09253755406495,58.73655913978495,308,41
1154,246,142,"Barker, Alex",1000106691.0,NEW_YOR13,Slider,R,53,112,43.867663868323085,26.747311827956988,35.63708838227807,4.942233632862644,-0.0040563996164098,0.0,41.39849122250958,41.39849122250958,12.849584278155707,-0.5371614945653017,-0.0040563996164098,0.2707864860235722,546,127,0.4482758620689655,0.1724137931034483,0.3793103448275862,54.79295525059531,70.83333333333334,218,46,53.27158137552069,67.20430107526882,243,92,53.38070929099125,63.97849462365591,267,70,52.91525679060221,62.16397849462365,282,55
1155,404,194,"Allemann, Braeden",1000367619.0,QUE_CAP,Four-Seam,L,264,483,42.567398583601815,21.236559139784948,38.66086082895641,10.012836970474968,-0.0023588850893281,-0.0009085118576218,41.395437257208194,41.395437257208194,12.773998488284203,-0.6510581285192624,-0.0023588850893281,0.2651409750440304,587,183,0.2191780821917808,0.2534246575342466,0.5273972602739726,37.24446032079341,9.005376344086022,678,200,51.74310011355227,62.634408602150536,275,57,42.87739638977952,19.35483870967742,601,193,41.08676899406187,19.422043010752688,600,159
1156,247,105,"Thiels, Brenton",816364.0,MIS_MUD,Slider,L,47,86,36.50017685784072,7.795698924731183,52.79234616774159,64.95507060333762,0.0055743843860856,0.0,41.387827650810976,41.387827650810976,12.698412698412698,-1.1825159318894904,0.0055743843860856,0.3240921900701501,687,148,0.4,0.2,0.4,51.09510745301644,57.66129032258065,321,71,53.95939794340647,70.16129032258065,231,88,49.80407096194889,46.90860215053764,407,95,51.26266423720997,55.51075268817204,336,70
1157,405,211,"Villalobos, Jonaiker",665690.0,FLO_Y'A,Four-Seam,R,198,359,42.13345856518377,19.758064516129032,39.64079852948126,12.323491655969192,-0.001808758215825,-0.0021563695534724,41.38566055447302,41.38566055447302,12.622826908541192,-0.6890690698375406,-0.001808758215825,0.2648311604491413,598,187,0.2735042735042735,0.2649572649572649,0.4615384615384615,41.40575290649108,21.236559139784948,587,141,50.29572193895362,57.86290322580645,316,75,41.38215763159701,15.994623655913978,626,201,46.34726074506896,36.89516129032258,475,95
1158,406,212,"Bell, Jacob",1000200105.0,SCH_BOO,Four-Seam,R,59,98,35.283418339720896,5.779569892473118,55.62018010339281,74.26187419768935,0.0071619010628832,0.0,41.384446868822465,41.384446868822465,12.54724111866969,-1.2890977972804163,0.0071619010628832,0.2841741061179267,702,227,0.3235294117647059,0.2058823529411764,0.4705882352941176,45.23759224424654,34.543010752688176,487,92,52.02907402708185,63.91129032258065,268,55,49.0414054359031,43.27956989247312,422,124,45.62440729034234,34.13978494623656,489,102
1159,248,106,"Smith, Donny",1000381366.0,JOL_SLA,Slider,L,37,66,43.415827943726256,24.327956989247312,36.63415728314945,6.225930680359435,-0.0034966554645012,0.0,41.38132674555321,41.38132674555321,12.471655328798185,-0.5767400263585936,-0.0034966554645012,0.2495673115400302,564,131,0.6,0.1,0.3,66.41476261441463,94.08602150537637,50,11,68.20702684961199,93.68279569892472,49,19,62.76938490472745,90.92741935483872,70,17,59.25019491193912,81.38440860215054,144,25
1160,249,107,"Correa, Nelvin",673388.0,QUE_CAP,Slider,L,33,96,38.74564595829989,11.693548387096774,47.50797814227889,44.1591784338896,0.0026077949194995,0.0,41.37434561349359,41.37434561349359,12.396069538926682,-0.98582424505056,0.0026077949194995,0.2625823009738107,658,144,0.4347826086956521,0.217391304347826,0.3478260869565217,53.759395307172646,67.74193548387096,241,50,57.17660447061417,79.23387096774194,156,60,47.54923375450915,38.7768817204301,457,107,55.43007154576432,71.84139784946237,212,42
1161,151,66,"Reeves, Cobe",802696.0,NEW_YOR13,Changeup,R,50,59,38.25924944983944,10.349462365591398,48.47044143599139,48.45956354300385,0.0031481118420427,0.0,41.32260704568502,41.32260704568502,12.320483749055178,-1.028430108432108,0.0031481118420427,0.301762682623211,668,101,0.6153846153846154,0.1538461538461538,0.2307692307692307,67.59319762682989,95.29569892473118,36,13,45.41082059968315,38.03763440860215,466,75,55.78806201246208,75.13440860215054,189,40,64.78002384059776,92.002688172043,61,18
1162,407,213,"Barker, Alex",1000106691.0,NEW_YOR13,Four-Seam,R,134,192,40.62325038965351,16.532258064516128,42.92499919936685,24.197689345314505,3.495801788385396e-05,-0.0013215671133216,41.31377503256751,41.31377503256751,12.244897959183673,-0.821355634574614,3.495801788385396e-05,0.2770827072613903,622,196,0.3076923076923077,0.2307692307692307,0.4615384615384615,44.02449737852497,29.0994623655914,527,112,40.034356861492384,15.188172043010754,632,200,45.81474359494011,29.70430107526882,521,165,46.34726074506896,36.89516129032258,466,90
1163,408,214,"Almonte, Dawil",805044.0,EVA_OTT,Four-Seam,R,89,142,36.95897258948592,8.333333333333332,51.3989258504497,60.01283697047497,0.0047921326549634,0.0,41.29095856777505,41.29095856777505,12.16931216931217,-1.1423277563526528,0.0047921326549634,0.2984824620937282,683,222,0.275,0.275,0.45,41.52032297714257,21.50537634408602,585,139,47.31050445384389,45.69892473118279,400,108,40.08008550486496,13.508064516129032,644,209,47.26889889984539,40.12096774193548,445,80
1164,250,108,"Valdez, Alex",677678.0,EVA_OTT,Slider,L,55,116,46.21539005699096,35.483870967741936,29.771098092243736,1.1553273427471118,-0.0073495057970658,-0.0044354807752416,41.282102467566794,41.282102467566794,12.093726379440666,-0.3315126062369846,-0.0073495057970658,0.2345550473265515,481,123,0.3,0.3,0.4,43.43527987231734,27.284946236559136,545,121,60.60829143296905,85.48387096774194,114,43,36.83875701917032,9.206989247311828,680,138,51.26266423720997,55.51075268817204,340,72
1165,409,215,"Oe, Ryoya",1000551188.0,OTT_TIT,Four-Seam,R,40,58,38.47011517315328,11.29032258064516,47.7555851680288,45.37869062901155,0.0027467989386941,0.0,41.255756171615936,41.255756171615936,12.01814058956916,-1.0099593422093056,0.0027467989386941,0.2848446733080211,661,212,0.36,0.2,0.44,48.0311764207368,45.36290322580645,407,60,34.012717474718734,1.948924731182796,736,238,49.80407096194889,46.90860215053764,403,115,48.06765196731831,43.21236559139785,426,69
