pitcher_name,pitcher_id,pitcher_team,pitch_type,pitch_count,swing_count,whiff_count,csw_count,two_strike_pitch_count,strikeout_count,terminal_pa_count,batted_ball_count,hardhit_count,barrel_count,sweetspot_count,exit_velocity_sum,xwoba_frontier,whiff_pct,csw_pct,putaway_pct,k_pct,avg_exit_velocity,hardhit_pct,barrel_pct,sweetspot_pct
"Balzan, Jackson",827496,SUS_COU1,Cutter,1,0,0,0,1,0,0,0,0,0,0,0.0,,,0.0,0.0,,,,,
"Balzan, Jackson",827496,SUS_COU1,Four-Seam,186,83,11,50,38,6,52,70,17,4,23,5835.42852,0.26766769919725975,0.13253012048192772,0.26881720430107525,0.15789473684210525,0.11538461538461539,83.36326457142857,0.24285714285714285,0.05714285714285714,0.32857142857142857
"Balzan, Jackson",827496,SUS_COU1,Sinker,130,62,6,37,23,1,23,45,5,1,13,3570.18772,0.22337978098754105,0.0967741935483871,0.2846153846153846,0.043478260869565216,0.043478260869565216,79.33750488888889,0.1111111111111111,0.022222222222222223,0.28888888888888886
"Balzan, Jackson",827496,SUS_COU1,Slider,65,30,12,17,21,7,20,18,2,0,5,1315.12235,0.18864899153800418,0.4,0.26153846153846155,0.3333333333333333,0.35,73.06235277777779,0.1111111111111111,0.0,0.2777777777777778
"Balzan, Jackson",827496,SUS_COU1,Splitter,22,12,1,3,3,0,9,11,3,0,2,934.75483,0.2653907847924064,0.08333333333333333,0.13636363636363635,0.0,0.0,84.97771181818182,0.2727272727272727,0.0,0.18181818181818182
"Balzan, Jackson",827496,SUS_COU1,,2,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Barbarino, Joe",1000161287,FDU_KNI,Changeup,16,7,2,4,2,1,4,3,2,0,0,274.51515,0.2932018990853617,0.2857142857142857,0.25,0.5,0.25,91.50505,0.6666666666666666,0.0,0.0
"Barbarino, Joe",1000161287,FDU_KNI,Curveball,3,0,0,0,1,0,0,0,0,0,0,0.0,,,0.0,0.0,,,,,
"Barbarino, Joe",1000161287,FDU_KNI,Cutter,3,0,0,1,0,0,1,0,0,0,0,0.0,,,0.3333333333333333,,0.0,,,,
"Barbarino, Joe",1000161287,FDU_KNI,Four-Seam,19,7,0,3,4,1,6,8,2,0,0,722.05695,0.24462100963293526,0.0,0.15789473684210525,0.25,0.16666666666666666,90.25711875,0.25,0.0,0.0
"Barbarino, Joe",1000161287,FDU_KNI,Sinker,5,0,0,2,0,0,0,0,0,0,0,0.0,,,0.4,,,,,,
"Barbarino, Joe",1000161287,FDU_KNI,Slider,9,1,0,0,0,0,1,1,0,0,1,61.64243,0.22066466424468456,0.0,0.0,,0.0,61.64243,0.0,0.0,1.0
"Barbieri, Francesco",828601,TRO_AIG,Changeup,1,1,0,0,1,0,1,1,1,0,0,96.75172,0.33127048781844093,0.0,0.0,0.0,0.0,96.75172,1.0,0.0,0.0
"Barbieri, Francesco",828601,TRO_AIG,Curveball,1,1,0,0,0,0,0,1,0,0,1,82.99808,0.47428939948970295,0.0,0.0,,,82.99808,0.0,0.0,1.0
"Barbieri, Francesco",828601,TRO_AIG,Four-Seam,5,5,0,0,0,0,4,0,0,0,0,0.0,,0.0,0.0,,0.0,,,,
"Barbieri, Francesco",828601,TRO_AIG,Other,1,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Barbieri, Francesco",828601,TRO_AIG,,12,6,1,2,3,0,4,0,0,0,0,0.0,,0.16666666666666666,0.16666666666666666,0.0,0.0,,,,
"Bargo, Casey",1000057987,FLO_Y'A,Changeup,34,19,5,5,15,4,11,10,3,0,1,850.22228,0.2661846117857306,0.2631578947368421,0.14705882352941177,0.26666666666666666,0.36363636363636365,85.022228,0.3,0.0,0.1
"Bargo, Casey",1000057987,FLO_Y'A,Curveball,28,10,3,11,4,3,7,6,2,0,2,504.013,0.30579000871509443,0.3,0.39285714285714285,0.75,0.42857142857142855,84.00216666666667,0.3333333333333333,0.0,0.3333333333333333
"Bargo, Casey",1000057987,FLO_Y'A,Cutter,7,2,0,1,2,0,3,1,0,0,0,89.98459,0.5678196726326384,0.0,0.14285714285714285,0.0,0.0,89.98459,0.0,0.0,0.0
"Bargo, Casey",1000057987,FLO_Y'A,Four-Seam,105,47,13,29,23,4,22,31,3,0,16,2509.973,0.2606248393299212,0.2765957446808511,0.2761904761904762,0.17391304347826086,0.18181818181818182,80.96687096774194,0.0967741935483871,0.0,0.5161290322580645
"Bargo, Casey",1000057987,FLO_Y'A,Sinker,100,53,12,25,21,3,31,36,8,1,14,2931.54813,0.257315500343855,0.22641509433962265,0.25,0.14285714285714285,0.0967741935483871,81.4318925,0.2222222222222222,0.027777777777777776,0.3888888888888889
"Bargo, Casey",1000057987,FLO_Y'A,Slider,60,21,4,17,16,4,18,15,2,0,2,1195.07722,0.2113663631524071,0.19047619047619047,0.2833333333333333,0.25,0.2222222222222222,79.67181466666666,0.13333333333333333,0.0,0.13333333333333333
"Bargo, Casey",1000057987,FLO_Y'A,,2,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Bargo, Casey",1000492781,NEW_ENG23,Changeup,31,13,6,8,15,3,7,4,0,0,0,306.69258,0.17068044114871656,0.46153846153846156,0.25806451612903225,0.2,0.42857142857142855,76.673145,0.0,0.0,0.0
"Bargo, Casey",1000492781,NEW_ENG23,Curveball,5,2,0,1,2,0,1,2,0,0,0,162.89216,0.2551069673929849,0.0,0.2,0.0,0.0,81.44608,0.0,0.0,0.0
"Bargo, Casey",1000492781,NEW_ENG23,Cutter,23,9,1,7,4,2,8,8,2,1,5,671.67714,0.34125086980990216,0.1111111111111111,0.30434782608695654,0.5,0.25,83.9596425,0.25,0.125,0.625
"Bargo, Casey",1000492781,NEW_ENG23,Four-Seam,147,66,10,32,31,4,37,45,13,1,14,3620.61414,0.2548310216334385,0.15151515151515152,0.21768707482993196,0.12903225806451613,0.10810810810810811,80.45809200000001,0.28888888888888886,0.022222222222222223,0.3111111111111111
"Bargo, Casey",1000492781,NEW_ENG23,Sinker,25,11,4,9,6,2,7,6,1,1,3,485.85953,0.3084653183310718,0.36363636363636365,0.36,0.3333333333333333,0.2857142857142857,80.97658833333334,0.16666666666666666,0.16666666666666666,0.5
"Bargo, Casey",1000492781,NEW_ENG23,Slider,56,25,7,17,22,4,10,16,0,0,2,1194.26801,0.17831920630184786,0.28,0.30357142857142855,0.18181818181818182,0.4,74.641750625,0.0,0.0,0.125
"Barker, Alex",1000106691,NEW_YOR13,Changeup,84,36,14,15,14,2,14,16,5,1,3,1340.09989,0.29626830359129575,0.3888888888888889,0.17857142857142858,0.14285714285714285,0.14285714285714285,83.756243125,0.3125,0.0625,0.1875
"Barker, Alex",1000106691,NEW_YOR13,Curveball,83,30,5,23,13,2,18,24,4,1,8,1935.5356,0.2438638253093228,0.16666666666666666,0.27710843373493976,0.15384615384615385,0.1111111111111111,80.64731666666667,0.16666666666666666,0.041666666666666664,0.3333333333333333
"Barker, Alex",1000106691,NEW_YOR13,Cutter,16,8,1,3,1,1,8,5,1,0,2,412.50166,0.3049035390311262,0.125,0.1875,1.0,0.125,82.500332,0.2,0.0,0.4
"Barker, Alex",1000106691,NEW_YOR13,Four-Seam,192,100,11,45,55,4,53,78,16,1,28,6451.0229,0.27708270726139045,0.11,0.234375,0.07272727272727272,0.07547169811320754,82.7054217948718,0.20512820512820512,0.01282051282051282,0.358974358974359
"Barker, Alex",1000106691,NEW_YOR13,Sinker,32,16,1,6,2,1,14,13,2,0,4,1108.5252,0.2665305345202936,0.0625,0.1875,0.5,0.07142857142857142,85.27116923076923,0.15384615384615385,0.0,0.3076923076923077
"Barker, Alex",1000106691,NEW_YOR13,Slider,112,49,16,31,35,7,29,29,6,0,9,2381.88319,0.27078648602357236,0.32653061224489793,0.2767857142857143,0.2,0.2413793103448276,82.13390310344828,0.20689655172413793,0.0,0.3103448275862069
"Barker, Alex",1000106691,NEW_YOR13,,5,0,0,2,0,0,0,0,0,0,0,0.0,,,0.4,,,,,,
"Barraza, Chris",696511,MIS_MUD,Changeup,1,1,0,0,1,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,,,,,
"Barraza, Chris",696511,MIS_MUD,Cutter,2,0,0,0,2,0,0,0,0,0,0,0.0,,,0.0,0.0,,,,,
"Barraza, Chris",696511,MIS_MUD,Four-Seam,478,217,85,156,144,41,102,118,16,1,41,9313.49441,0.19774155747960234,0.391705069124424,0.3263598326359833,0.2847222222222222,0.4019607843137255,78.92791872881355,0.13559322033898305,0.00847457627118644,0.3474576271186441
"Barraza, Chris",696511,MIS_MUD,Sinker,1,0,0,1,1,1,1,0,0,0,0,0.0,,,1.0,1.0,1.0,,,,
"Barraza, Chris",696511,MIS_MUD,Slider,40,22,4,12,20,5,11,15,1,0,5,1145.75456,0.19821767337719762,0.18181818181818182,0.3,0.25,0.45454545454545453,76.38363733333334,0.06666666666666667,0.0,0.3333333333333333
"Barraza, Chris",696511,MIS_MUD,,1,0,0,1,0,0,0,0,0,0,0,0.0,,,1.0,,,,,,
"Barreto, Brayhans",810980,TRI_VAL,Changeup,112,39,15,28,21,4,30,23,2,0,8,1755.19681,0.23080970825339747,0.38461538461538464,0.25,0.19047619047619047,0.13333333333333333,76.3129047826087,0.08695652173913043,0.0,0.34782608695652173
"Barreto, Brayhans",810980,TRI_VAL,Curveball,50,15,4,14,12,2,7,7,1,0,2,494.59413,0.12139915634170788,0.26666666666666666,0.28,0.16666666666666666,0.2857142857142857,70.65630428571428,0.14285714285714285,0.0,0.2857142857142857
"Barreto, Brayhans",810980,TRI_VAL,Cutter,8,3,0,1,0,0,4,3,0,0,3,236.98132,0.3306597079381525,0.0,0.125,,0.0,78.99377333333334,0.0,0.0,1.0
"Barreto, Brayhans",810980,TRI_VAL,Four-Seam,111,41,3,24,29,2,26,34,6,0,15,2850.75831,0.3051464556297039,0.07317073170731707,0.21621621621621623,0.06896551724137931,0.07692307692307693,83.84583264705883,0.17647058823529413,0.0,0.4411764705882353
"Barreto, Brayhans",810980,TRI_VAL,Sinker,112,43,8,30,28,4,35,31,6,1,10,2521.52686,0.2628866070949501,0.18604651162790697,0.26785714285714285,0.14285714285714285,0.11428571428571428,81.33957612903225,0.1935483870967742,0.03225806451612903,0.3225806451612903
"Barreto, Brayhans",810980,TRI_VAL,Slider,80,41,6,16,31,0,14,22,2,0,8,1770.64085,0.2666925655187095,0.14634146341463414,0.2,0.0,0.0,80.483675,0.09090909090909091,0.0,0.36363636363636365
"Barreto, Brayhans",810980,TRI_VAL,,6,1,0,1,2,0,2,0,0,0,0,0.0,,0.0,0.16666666666666666,0.0,0.0,,,,
"Barron, Oscar",10163170,TES_BLA1,Changeup,266,0,0,0,0,0,0,60,1,0,28,4394.48837,0.20928202406612603,,0.0,,,73.24147283333333,0.016666666666666666,0.0,0.4666666666666667
"Barron, Oscar",10163170,TES_BLA1,Curveball,153,0,0,0,0,0,0,27,0,0,13,1830.0002299999999,0.13242125823324813,,0.0,,,67.7777862962963,0.0,0.0,0.48148148148148145
"Barron, Oscar",10163170,TES_BLA1,Four-Seam,9,0,0,0,0,0,0,2,0,0,1,138.60784999999998,0.205226770208445,,0.0,,,69.30392499999999,0.0,0.0,0.5
"Barron, Oscar",10163170,TES_BLA1,Other,9,0,0,0,0,0,0,2,0,0,0,108.99386,0.03557925000999396,,0.0,,,54.49693,0.0,0.0,0.0
"Barron, Oscar",10163170,TES_BLA1,Slider,4,0,0,0,0,0,0,1,0,0,1,64.98816,0.13070900832590626,,0.0,,,64.98816,0.0,0.0,1.0
"Barron, Oscar",10163170,TES_BLA2,Changeup,364,0,0,0,0,0,0,65,3,1,14,4837.6852,0.18808693499126478,,0.0,,,74.42592615384615,0.046153846153846156,0.015384615384615385,0.2153846153846154
"Barron, Oscar",10163170,TES_BLA2,Curveball,223,0,0,0,0,0,0,42,4,0,19,3090.37574,0.22447137077225493,,0.0,,,73.58037476190476,0.09523809523809523,0.0,0.4523809523809524
"Barron, Oscar",10163170,TES_BLA2,Cutter,3,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Barron, Oscar",10163170,TES_BLA2,Four-Seam,64,0,0,0,0,0,0,10,0,0,4,739.92171,0.16460274936581643,,0.0,,,73.992171,0.0,0.0,0.4
"Barron, Oscar",10163170,TES_BLA2,Other,5,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Barron, Oscar",10163170,TES_BLA2,Sinker,1,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Barron, Oscar",10163170,TES_BLA2,Slider,81,0,0,0,0,0,0,13,0,0,4,940.75551,0.15002797310130386,,0.0,,,72.36580846153846,0.0,0.0,0.3076923076923077
"Bartek, Derek",10108978,FDU_KNI,Changeup,4,1,0,1,1,0,1,1,0,0,0,87.67011,0.23808356770883254,0.0,0.25,0.0,0.0,87.67011,0.0,0.0,0.0
"Bartek, Derek",10108978,FDU_KNI,Curveball,9,2,0,1,2,0,3,2,0,0,1,154.95436999999998,0.204852323006819,0.0,0.1111111111111111,0.0,0.0,77.47718499999999,0.0,0.0,0.5
"Bartek, Derek",10108978,FDU_KNI,Four-Seam,14,6,1,3,4,0,3,5,1,0,0,430.39132,0.18254761136729059,0.16666666666666666,0.21428571428571427,0.0,0.0,86.078264,0.2,0.0,0.0
"Bartek, Derek",10108978,FDU_KNI,Slider,3,1,0,0,0,0,0,1,0,0,0,74.70218,0.08229838228317787,0.0,0.0,,,74.70218,0.0,0.0,0.0
"Bassi, Nick",1000094433,NIU_HUS,Four-Seam,17,8,2,4,6,1,3,6,1,0,2,503.59928,0.2044184726160457,0.25,0.23529411764705882,0.16666666666666666,0.3333333333333333,83.93321333333334,0.16666666666666666,0.0,0.3333333333333333
"Bassi, Nick",1000094433,NIU_HUS,Slider,3,1,0,1,2,1,1,1,0,0,0,71.52909,0.0707679454546486,0.0,0.3333333333333333,0.5,1.0,71.52909,0.0,0.0,0.0
"Bauer, Patrick",10998513,QUE_CAP,Changeup,19,14,2,2,5,0,5,8,1,0,2,596.27495,0.18261924097199317,0.14285714285714285,0.10526315789473684,0.0,0.0,74.53436875,0.125,0.0,0.25
"Bauer, Patrick",10998513,QUE_CAP,Curveball,56,24,12,22,20,7,14,12,2,1,6,916.0174499999999,0.24967074949437273,0.5,0.39285714285714285,0.35,0.5,76.33478749999999,0.16666666666666666,0.08333333333333333,0.5
"Bauer, Patrick",10998513,QUE_CAP,Four-Seam,112,47,8,30,34,7,28,37,8,2,13,2850.11461,0.20617775463536686,0.1702127659574468,0.26785714285714285,0.20588235294117646,0.25,77.0301245945946,0.21621621621621623,0.05405405405405406,0.35135135135135137
"Bauer, Patrick",10998513,QUE_CAP,Sinker,8,4,0,0,3,0,1,2,0,0,0,171.80043999999998,0.24675695444053058,0.0,0.0,0.0,0.0,85.90021999999999,0.0,0.0,0.0
"Bauer, Patrick",10998513,QUE_CAP,Slider,31,8,1,12,6,0,5,6,1,0,0,465.40898,0.17425442091854562,0.125,0.3870967741935484,0.0,0.0,77.56816333333333,0.16666666666666666,0.0,0.0
"Bauer, Patrick",10998513,QUE_CAP,Splitter,14,8,2,3,4,1,5,6,0,0,3,439.07713,0.1951754419815851,0.25,0.21428571428571427,0.25,0.2,73.17952166666667,0.0,0.0,0.5
"Baugh, Austin",1000161772,JOL_SLA,Changeup,23,11,2,5,10,0,7,6,0,0,0,392.76599,0.0960458497835413,0.18181818181818182,0.21739130434782608,0.0,0.0,65.46099833333334,0.0,0.0,0.0
"Baugh, Austin",1000161772,JOL_SLA,Curveball,10,4,2,4,1,0,2,2,0,0,0,147.41333,0.1897919087910966,0.5,0.4,0.0,0.0,73.706665,0.0,0.0,0.0
"Baugh, Austin",1000161772,JOL_SLA,Four-Seam,1,0,0,0,1,0,0,0,0,0,0,0.0,,,0.0,0.0,,,,,
"Baugh, Austin",1000161772,JOL_SLA,Sinker,17,8,0,3,3,0,5,7,0,0,0,534.24429,0.11175508723945048,0.0,0.17647058823529413,0.0,0.0,76.32061285714285,0.0,0.0,0.0
"Baugh, Austin",1000161772,JOL_SLA,Slider,30,12,4,8,12,3,7,5,1,0,1,400.30804,0.13758692906695305,0.3333333333333333,0.26666666666666666,0.25,0.42857142857142855,80.061608,0.2,0.0,0.2
"Beadle, Zach",1000238536,WIN_CIT29,Changeup,9,1,0,0,1,0,1,3,0,0,1,252.1016,0.3047089743087515,0.0,0.0,0.0,0.0,84.03386666666667,0.0,0.0,0.3333333333333333
"Beadle, Zach",1000238536,WIN_CIT29,Four-Seam,14,1,0,2,1,1,1,3,0,0,1,235.39067,0.27267886757702225,0.0,0.14285714285714285,1.0,1.0,78.46355666666666,0.0,0.0,0.3333333333333333
"Beadle, Zach",1000238536,WIN_CIT29,Sinker,11,2,1,1,0,0,1,4,0,0,0,334.28818,0.2128860779154147,0.5,0.09090909090909091,,0.0,83.572045,0.0,0.0,0.0
"Beadle, Zach",1000238536,WIN_CIT29,Slider,3,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Bell, Brendan",681141,NEW_ENG23,Changeup,56,18,3,10,2,0,13,14,5,0,2,1168.38796,0.25212319676876277,0.16666666666666666,0.17857142857142858,0.0,0.0,83.45628285714285,0.35714285714285715,0.0,0.14285714285714285
"Bell, Brendan",681141,NEW_ENG23,Curveball,20,3,3,6,5,3,5,0,0,0,0,0.0,,1.0,0.3,0.6,0.6,,,,
"Bell, Brendan",681141,NEW_ENG23,Cutter,63,32,8,16,17,3,18,22,1,0,8,1662.40631,0.21499021461679027,0.25,0.25396825396825395,0.17647058823529413,0.16666666666666666,75.56392318181818,0.045454545454545456,0.0,0.36363636363636365
"Bell, Brendan",681141,NEW_ENG23,Four-Seam,128,45,6,30,13,4,37,35,5,0,9,2759.91094,0.26271514204380986,0.13333333333333333,0.234375,0.3076923076923077,0.10810810810810811,78.85459828571429,0.14285714285714285,0.0,0.2571428571428571
"Bell, Brendan",681141,NEW_ENG23,Sinker,14,6,1,3,0,0,6,5,1,0,2,441.82846,0.3776944020484302,0.16666666666666666,0.21428571428571427,,0.0,88.365692,0.2,0.0,0.4
"Bell, Brendan",681141,NEW_ENG23,Slider,49,20,5,12,18,3,15,13,1,0,4,1089.04762,0.30027320711170724,0.25,0.24489795918367346,0.16666666666666666,0.2,83.77289384615385,0.07692307692307693,0.0,0.3076923076923077
"Bell, Brendan",681141,NEW_ENG23,Splitter,18,10,1,2,6,0,6,8,0,0,2,643.70425,0.2667187811059622,0.1,0.1111111111111111,0.0,0.0,80.46303125,0.0,0.0,0.25
"Bell, Brendan",681141,NEW_ENG23,,2,2,0,0,0,0,1,0,0,0,0,0.0,,0.0,0.0,,0.0,,,,
"Bell, Jacob",1000200105,SCH_BOO,Changeup,22,9,3,7,3,1,6,5,2,1,3,444.21047,0.4276437838052548,0.3333333333333333,0.3181818181818182,0.3333333333333333,0.16666666666666666,88.842094,0.4,0.2,0.6
"Bell, Jacob",1000200105,SCH_BOO,Curveball,14,5,2,7,0,0,2,2,0,0,2,145.57637999999997,0.16702031777791193,0.4,0.5,,0.0,72.78818999999999,0.0,0.0,1.0
"Bell, Jacob",1000200105,SCH_BOO,Four-Seam,98,50,13,32,22,7,31,34,11,0,10,2884.44328,0.2841741061179269,0.26,0.32653061224489793,0.3181818181818182,0.22580645161290322,84.83656705882353,0.3235294117647059,0.0,0.29411764705882354
"Bell, Jacob",1000200105,SCH_BOO,Sinker,10,2,0,4,2,0,2,2,0,0,0,136.21522,0.06520671487618723,0.0,0.4,0.0,0.0,68.10761,0.0,0.0,0.0
"Bell, Jacob",1000200105,SCH_BOO,Slider,61,15,6,12,16,1,10,8,3,2,4,695.30621,0.34096220405584526,0.4,0.19672131147540983,0.0625,0.1,86.91327625,0.375,0.25,0.5
"Bell, Jacob",1000200105,SCH_BOO,,1,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Belton, Hunter",10294453,MIS_MUD,Changeup,55,21,5,13,19,6,20,13,3,1,5,1135.26858,0.3393581113378303,0.23809523809523808,0.23636363636363636,0.3157894736842105,0.3,87.3283523076923,0.23076923076923078,0.07692307692307693,0.38461538461538464
"Belton, Hunter",10294453,MIS_MUD,Curveball,61,15,3,19,10,0,6,8,0,0,1,567.65584,0.16659899109796733,0.2,0.3114754098360656,0.0,0.0,70.95698,0.0,0.0,0.125
"Belton, Hunter",10294453,MIS_MUD,Four-Seam,129,48,7,31,20,0,39,38,10,1,10,3180.64096,0.29933494124738685,0.14583333333333334,0.24031007751937986,0.0,0.0,83.70107789473684,0.2631578947368421,0.02631578947368421,0.2631578947368421
"Belton, Hunter",10294453,MIS_MUD,Sinker,8,3,0,2,1,0,2,3,0,0,1,246.13356,0.23790907561052047,0.0,0.25,0.0,0.0,82.04451999999999,0.0,0.0,0.3333333333333333
"Belton, Hunter",10294453,MIS_MUD,Slider,99,47,18,25,20,5,22,22,4,1,5,1796.94069,0.2476467310777091,0.3829787234042553,0.25252525252525254,0.25,0.22727272727272727,81.67912227272727,0.18181818181818182,0.045454545454545456,0.22727272727272727
"Belton, Hunter",10294453,MIS_MUD,,2,1,0,0,1,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,,,,,
"Benitez, Jorge",1000561771,NEW_JER6,Changeup,39,11,5,9,13,3,8,5,0,0,2,372.39631,0.14176545234008386,0.45454545454545453,0.23076923076923078,0.23076923076923078,0.375,74.479262,0.0,0.0,0.4
"Benitez, Jorge",1000561771,NEW_JER6,Curveball,5,2,0,2,2,0,0,2,0,0,0,102.80357,0.0,0.0,0.4,0.0,,51.401785,0.0,0.0,0.0
"Benitez, Jorge",1000561771,NEW_JER6,Four-Seam,76,35,9,24,15,3,24,26,11,3,10,2180.30383,0.3269998444708803,0.2571428571428571,0.3157894736842105,0.2,0.125,83.8578396153846,0.4230769230769231,0.11538461538461539,0.38461538461538464
"Benitez, Jorge",1000561771,NEW_JER6,Sinker,94,47,12,28,29,6,24,28,4,0,10,2166.11581,0.21783195733415137,0.2553191489361702,0.2978723404255319,0.20689655172413793,0.25,77.36127892857142,0.14285714285714285,0.0,0.35714285714285715
"Benitez, Jorge",1000561771,NEW_JER6,Slider,62,24,13,23,22,5,14,6,0,0,2,468.90004999999996,0.21028775952140544,0.5416666666666666,0.3709677419354839,0.22727272727272727,0.35714285714285715,78.15000833333333,0.0,0.0,0.3333333333333333
"Benitez, Jorge",1000561771,NEW_JER6,Sweeper,2,1,0,0,0,0,1,1,0,0,1,81.94467,0.28590680769714794,0.0,0.0,,0.0,81.94467,0.0,0.0,1.0
"Benitez, Jorge",1000561771,NEW_JER6,,5,0,0,0,0,0,1,0,0,0,0,0.0,,,0.0,,0.0,,,,
"Berggren, Austin",1000190938,MIA_RED,Changeup,1,0,0,0,1,0,0,0,0,0,0,0.0,,,0.0,0.0,,,,,
"Berggren, Austin",1000190938,MIA_RED,Curveball,5,2,1,4,3,2,3,1,0,0,0,86.72064,0.2296633005741272,0.5,0.8,0.6666666666666666,0.6666666666666666,86.72064,0.0,0.0,0.0
"Berggren, Austin",1000190938,MIA_RED,Cutter,9,2,0,4,1,0,1,2,0,0,1,153.46704,0.2883453415851567,0.0,0.4444444444444444,0.0,0.0,76.73352,0.0,0.0,0.5
"Berggren, Austin",1000190938,MIA_RED,Four-Seam,12,3,1,4,4,0,1,2,0,0,0,167.75144,0.14839391707238112,0.3333333333333333,0.3333333333333333,0.0,0.0,83.87572,0.0,0.0,0.0
"Berggren, Austin",1000190938,MIA_RED,Slider,5,1,0,2,3,1,1,1,0,0,0,69.23158,0.12038045437670608,0.0,0.4,0.3333333333333333,1.0,69.23158,0.0,0.0,0.0
"Beriguete, Randy",691335,LAK_ERI24,Changeup,12,4,1,1,6,1,4,3,1,0,1,234.72397999999998,0.2895109412767922,0.25,0.08333333333333333,0.16666666666666666,0.25,78.24132666666667,0.3333333333333333,0.0,0.3333333333333333
"Beriguete, Randy",691335,LAK_ERI24,Four-Seam,102,39,16,35,18,4,21,21,6,2,9,1806.69182,0.327119397648626,0.41025641025641024,0.3431372549019608,0.2222222222222222,0.19047619047619047,86.03294380952381,0.2857142857142857,0.09523809523809523,0.42857142857142855
"Beriguete, Randy",691335,LAK_ERI24,Slider,38,16,6,15,14,4,12,8,3,1,2,690.9277999999999,0.2916111308728271,0.375,0.39473684210526316,0.2857142857142857,0.3333333333333333,86.36597499999999,0.375,0.125,0.25
"Bice, Emmett",828456,NEW_YOR13,Changeup,10,4,2,5,2,2,4,2,1,0,0,141.65724,0.2253830383778252,0.5,0.5,1.0,0.5,70.82862,0.5,0.0,0.0
"Bice, Emmett",828456,NEW_YOR13,Curveball,140,46,7,42,33,3,27,32,6,1,12,2633.25942,0.3051069840957783,0.15217391304347827,0.3,0.09090909090909091,0.1111111111111111,82.289356875,0.1875,0.03125,0.375
"Bice, Emmett",828456,NEW_YOR13,Cutter,4,2,0,2,0,0,1,2,1,0,0,192.00531999999998,0.396632531506105,0.0,0.5,,0.0,96.00265999999999,0.5,0.0,0.0
"Bice, Emmett",828456,NEW_YOR13,Four-Seam,176,88,12,42,32,6,56,65,21,2,22,5322.05228,0.2857376077929986,0.13636363636363635,0.23863636363636365,0.1875,0.10714285714285714,81.87772738461538,0.3230769230769231,0.03076923076923077,0.3384615384615385
"Bice, Emmett",828456,NEW_YOR13,Sinker,41,14,2,9,3,0,10,9,5,0,3,829.10517,0.38847213648897116,0.14285714285714285,0.21951219512195122,0.0,0.0,92.12279666666667,0.5555555555555556,0.0,0.3333333333333333
"Bice, Emmett",828456,NEW_YOR13,Slider,260,127,30,81,87,18,80,79,9,2,20,6150.68688,0.22844459314565815,0.23622047244094488,0.31153846153846154,0.20689655172413793,0.225,77.8567959493671,0.11392405063291139,0.02531645569620253,0.25316455696202533
"Bice, Emmett",828456,NEW_YOR13,,19,10,2,6,8,0,2,0,0,0,0,0.0,,0.2,0.3157894736842105,0.0,0.0,,,,
"Biddinger, Tyler",1000324948,WIN_CIT29,Changeup,10,2,0,1,2,0,1,1,0,0,0,94.49085,0.3091465404555114,0.0,0.1,0.0,0.0,94.49085,0.0,0.0,0.0
"Biddinger, Tyler",1000324948,WIN_CIT29,Curveball,1,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Biddinger, Tyler",1000324948,WIN_CIT29,Cutter,6,3,2,4,1,1,1,1,1,0,1,96.96146,0.6062791241176503,0.6666666666666666,0.6666666666666666,1.0,1.0,96.96146,1.0,0.0,1.0
"Biddinger, Tyler",1000324948,WIN_CIT29,Four-Seam,6,0,0,2,0,0,1,0,0,0,0,0.0,,,0.3333333333333333,,0.0,,,,
"Biddinger, Tyler",1000324948,WIN_CIT29,Other,2,2,0,0,1,0,1,1,0,0,0,77.44115,0.22034138637345957,0.0,0.0,0.0,0.0,77.44115,0.0,0.0,0.0
"Biddinger, Tyler",1000324948,WIN_CIT29,Sinker,36,13,3,7,5,1,12,10,4,1,4,843.66354,0.3296829419695308,0.23076923076923078,0.19444444444444445,0.2,0.08333333333333333,84.366354,0.4,0.1,0.4
"Biddinger, Tyler",1000324948,WIN_CIT29,Slider,21,12,3,5,3,1,8,7,2,0,3,616.33505,0.34158780506918385,0.25,0.23809523809523808,0.3333333333333333,0.125,88.04786428571428,0.2857142857142857,0.0,0.42857142857142855
"Biddinger, Tyler",1000324948,WIN_CIT29,,10,6,1,2,2,0,4,0,0,0,0,0.0,,0.16666666666666666,0.2,0.0,0.0,,,,
"Bihm, Gage",815079,MIS_MUD,Changeup,2,2,1,1,2,1,2,1,1,0,0,100.17967,0.350920784655426,0.5,0.5,0.5,0.5,100.17967,1.0,0.0,0.0
