pitcher_name,pitcher_id,pitcher_team,pitch_type,batter_side,pitch_count,batted_ball_count,raw_pitch_score_20_80,raw_pitch_score_0_100,split_batted_ball_count,split_terminal_pa_count,split_strikeout_count,split_groundball_count,split_line_drive_count,split_flyball_count,k_pct,groundball_pct,line_drive_pct,flyball_pct,groundball_score_20_80,groundball_score_0_100,groundball_score_rank,groundball_score_pitch_type_rank,strikeout_score_20_80,strikeout_score_0_100,strikeout_score_rank,strikeout_score_pitch_type_rank,line_drive_score_20_80,line_drive_score_0_100,line_drive_score_rank,line_drive_score_pitch_type_rank,flyball_score_20_80,flyball_score_0_100,flyball_score_rank,flyball_score_pitch_type_rank,location_score_20_80,location_score_0_100,final_pitch_score_20_80,final_pitch_score_0_100,overall_rank,pitch_type_rank,pitch_type_batter_side_rank,platoon_gap,better_side,platoon_category,IVB,HB,velocity,spin_rate,extension,release_height,release_side,movement_quality_20_80,movement_quality_0_100,archetype,cluster,stuff_plus_raw,stuff_plus_20_80,stuff_plus_0_100,execution_raw,execution_plus_20_80,execution_plus_0_100,quadrant_label
"Foster, Kobe",816330.0,WAS_WIL3,Slider,L,122,37,63.43826211811178,90.77615298087738,32,31,7,11,4,17,0.2258064516129032,0.34375,0.125,0.53125,47.34814224375778,42.82099936748893,905,85,51.98923502570808,64.29475015812777,565,87,57.10941539422417,78.4629981024668,333,43,42.43505144623849,22.802024035420622,1222,110,52.17557960868289,64.38431805632247,60.05945736528311,91.46110056925995,136,60,11,,,,5.119130555555556,5.390152083333334,78.27802458333333,2327.506882638889,5.339945416666667,5.988653611111111,-1.4655147222222222,70.82114735658043,84.70191226096738,Tight High-Spin Breakers,1,52.38045524678355,59.66901344599171,84.5034788108792,7.679002118499561,60.89685281656064,86.52751423149905,Elite Weapon
"Cartwright, Eli",1000304859.0,GAT_GRI,Four-Seam,L,61,46,61.35340034416455,87.96400449943758,14,15,8,3,4,7,0.5333333333333333,0.2142857142857142,0.2857142857142857,0.5,39.199464268172335,13.504111321948134,1365,189,73.16916044931827,97.4067046173308,41,3,41.96708773879061,18.59582542694497,1281,205,44.44549273083609,29.22201138519924,1104,133,56.77225143028296,77.25013804527885,59.97905567000007,91.3345983554712,138,22,7,-3.731856028593128,LHH,Balanced Weapon,18.38738309178744,-8.608634927536231,90.25465444444444,2099.5454492753624,6.396943719806763,5.168267632850242,-1.93416961352657,43.62204724409449,39.37007874015748,Soft-Speed Separation,0,50.51852885655186,52.95250450590344,67.77356103731816,9.460526813448212,63.42491728253538,91.46110056925995,Elite Weapon
"Pardinho, Eric",672078.0,OTT_TIT,Changeup,L,119,25,60.505441417171184,86.27671541057367,21,35,18,11,5,5,0.5142857142857142,0.5238095238095238,0.238095238095238,0.238095238095238,58.68136103738811,82.44781783681215,277,34,71.85731691658717,97.02719797596455,48,4,46.45370334040056,32.51106894370652,1066,81,61.29490540174929,87.19165085388994,203,17,58.59468458358904,81.66758696852567,59.93221436709654,91.27134724857684,139,22,13,,,,4.365161205673759,14.710118865248228,83.83771879432625,1595.5531382978722,5.396252411347517,5.532820283687943,1.4159567375886526,35.05061867266592,25.0843644544432,Soft-Speed Separation,0,47.319134330075904,41.41135977930051,15.812776723592664,12.613080037020636,67.89853350812314,95.76217583807716,Command/Deception Weapon
"Dill, Austin",1000429156.0,TRI_VAL,Changeup,L,118,45,56.22931072526282,74.69066366704162,31,29,3,15,3,13,0.1034482758620689,0.4838709677419355,0.0967741935483871,0.4193548387096774,56.1675679058764,73.81404174573055,415,45,43.56220899509393,28.526249209361165,1129,73,59.768820609694586,85.42061986084757,232,20,49.63372830399118,49.84187223276408,793,72,68.40020321890057,95.03036996134732,59.88057847335415,91.14484503478812,141,23,14,-7.66636648638417,LHH,Left-Handed Killer,10.672417450980392,16.50382,80.49617122549019,1931.0763039215683,5.228787598039215,6.213267843137255,1.7451846568627452,51.5185601799775,52.53093363329584,Soft-Speed Separation,0,49.04883580452011,47.6508950679876,39.05755850727388,10.83174266883404,65.37073486733287,94.11764705882352,Command/Deception Weapon
"Morgan, Cooper",692707.0,QUE_CAP,Slider,L,44,25,60.47972296783532,86.16422947131609,15,10,3,6,2,7,0.3,0.4,0.1333333333333333,0.4666666666666667,50.8886023297018,56.41998734977862,669,61,57.09907717336228,79.06388361796331,324,57,56.32425766394243,76.0910815939279,377,46,46.589963434406855,37.318153067678686,988,92,58.42262195685734,81.28106018774159,59.86259266454193,91.08159392789372,142,61,12,,,,3.249427391304348,10.477318985507248,78.96015144927536,2473.9396217391304,5.480375797101449,4.821385217391304,-3.984090869565217,69.60629921259843,82.67716535433071,Tight High-Spin Breakers,1,52.90061479277502,61.545379912063055,87.4762808349146,6.961977871766905,59.879362840392005,83.55471220746364,Elite Weapon
"Langhorne, Miles",695680.0,SUS_COU1,Slider,R,31,14,58.79379802899047,82.9021372328459,8,10,5,6,1,1,0.5,0.75,0.125,0.125,72.91813175335349,97.75458570524984,30,5,70.87343426703885,96.01518026565464,56,11,57.10941539422417,78.4629981024668,322,43,68.57078814600726,96.7741935483871,45,5,62.26326864324314,88.56985091109884,59.83463921326627,91.01834282099937,143,62,50,4.342116217658798,RHH,Balanced Weapon,0.0200218032786885,-3.07087,86.8480781967213,2486.6170918032785,5.895105081967213,5.775641639344262,1.883611147540984,57.457817772778405,62.429696287964006,Tight High-Spin Breakers,1,52.40141888116357,59.74463536019244,84.59835547122074,7.4332203321026995,60.54807729729028,85.45224541429475,Elite Weapon
"Wiltse, Ryan",813813.0,EVA_OTT,Curveball,R,49,17,61.640660866798086,88.41394825646795,1,4,4,0,0,1,1.0,0.0,0.0,1.0,25.71199727409987,0.4111321948134092,1573,90,80.0,100.0,1,1,68.88678134845027,96.39468690702088,32,5,20.0,0.0632511068943706,1581,91,55.53836616650419,73.82661512976256,59.80997245670992,90.955091714105,144,17,13,3.632663014633764,RHH,Balanced Weapon,-12.705029246575345,-4.219512397260274,74.16961061643836,1923.721989041096,5.847938835616438,6.38536698630137,1.2085780136986302,75.61304836895388,92.68841394825648,Tight High-Spin Breakers,1,48.72491666014075,46.4824246920889,32.922201138519924,11.085055796569172,65.73019770206533,94.49715370018976,Command/Deception Weapon
"Sechrist, Zander",801415.0,WAS_WIL3,Slider,L,48,22,60.52133865197044,86.50168728908886,12,14,2,7,2,3,0.1428571428571428,0.5833333333333334,0.1666666666666666,0.25,62.42787964685268,88.7729285262492,175,16,46.27636802833069,41.80898165717901,907,117,53.18362674281547,63.725490196078425,552,54,60.52902300761687,85.23086654016446,214,21,58.115533455590985,80.50800662617338,59.7995970930566,90.89184060721064,145,63,13,-6.174622679976977,LHH,Reverse Split Weapon,3.051358024691358,7.541375679012346,69.54628358024691,1876.8889,5.1443696296296295,4.93620012345679,-2.6765458024691355,79.12260967379078,98.5376827896513,Tight High-Spin Breakers,1,53.07378051106883,62.17003892175272,88.26691967109424,6.725816581987765,59.5442392428229,82.60594560404807,Elite Weapon
"Campbell, Tyler",809429.0,MIS_MUD,Four-Seam,R,37,20,68.68286845706298,96.28796400449944,12,7,0,7,2,3,0.0,0.5833333333333334,0.1666666666666666,0.25,62.42787964685268,88.7729285262492,182,7,36.43754153284743,5.534471853257432,1556,259,53.18362674281547,63.725490196078425,597,87,60.52902300761687,85.23086654016446,255,13,39.0621530236481,10.988404196576475,59.79665382703851,90.82858950031626,146,24,16,,,,8.429261333333333,-5.419535,85.19940116666666,2306.616163333333,6.3064305,4.8443586666666665,-2.4285616666666665,54.21822272215973,57.03037120359955,Soft-Speed Separation,0,45.99797490224176,36.64555423785492,9.234661606578117,13.798678924796754,69.5809521844314,97.02719797596455,Command/Deception Weapon
"Garcia, Andrew",1000190083.0,EVA_OTT,Slider,R,150,40,57.751951217705496,79.97750281214849,29,25,10,6,5,18,0.4,0.2068965517241379,0.1724137931034483,0.6206896551724138,38.73437919941121,12.17583807716635,1390,166,63.98625572020057,89.40543959519292,159,34,52.642138652966,61.13219481340924,611,81,36.68102983859709,8.950031625553446,1441,168,64.3816399001071,91.77250138045278,59.74085782242597,90.63883617963316,149,64,51,7.312546319993565,RHH,Right-Handed Killer,2.190588678414097,-7.195437136563876,82.23062114537444,2337.8379991189427,5.377475418502203,5.299277709251101,1.9560762114537444,64.94938132733407,74.9156355455568,Tight High-Spin Breakers,1,52.870822323666445,61.437909828302026,87.38140417457305,6.870035498759528,59.74889243671116,83.36495888678051,Elite Weapon
"Blair, Davis",836357.0,DOW_EAS1,Slider,R,61,19,51.02725765622855,56.46794150731158,9,13,0,3,3,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,46.692501487101474,39.59519291587603,921,113,36.43754153284743,5.534471853257432,1409,173,37.48047213718067,9.898798228969008,1393,166,55.16784624868994,70.14547754585705,436,43,80.0,99.39260077305356,59.71908035935999,90.57558507273878,150,65,52,10.816275502061472,RHH,Right-Handed Killer,3.5963564646464645,-5.853289090909091,81.92703404040404,2145.676063131313,5.11264797979798,5.611588080808081,0.9594122222222222,62.45219347581552,70.75365579302587,Tight High-Spin Breakers,1,50.615673407855546,53.30293310003861,69.48134092346616,9.103406951504446,62.91814797665166,90.44908285895004,Elite Weapon
"Marklund, Brandon",647282.0,OTT_TIT,Slider,R,72,19,58.23703333668157,81.214848143982,13,16,4,3,2,8,0.25,0.2307692307692307,0.1538461538461538,0.6153846153846154,40.23696172925483,17.299177735610375,1303,157,53.65548789994314,69.57621758380772,457,89,54.391561712479685,68.943706514864,486,69,37.02232491078341,9.424414927261228,1431,166,63.16264738430384,90.2263942573164,59.714717550968246,90.5123339658444,151,66,53,6.3836392509601225,RHH,Right-Handed Killer,6.360011370967742,-14.17492435483871,79.64491620967742,2707.040933870968,4.872112016129032,5.508189596774193,2.485900483870968,76.55793025871768,94.26321709786278,Tight High-Spin Breakers,1,55.472093715118085,70.82145079315552,97.05882352941175,4.242623835850161,56.0204759396947,73.87729285262492,Elite Weapon
"Harley, Tristan",10041912.0,SUS_COU1,Four-Seam,R,37,28,60.048606760492014,85.37682789651294,19,10,0,4,3,12,0.0,0.2105263157894736,0.1578947368421052,0.631578947368421,38.96284204020615,12.808349146110055,1379,206,36.43754153284743,5.534471853257432,1431,240,54.01010856416468,67.4573055028463,513,73,35.980476795688304,7.874762808349146,1456,230,58.91317864442064,82.60629486471562,59.7079783256706,90.44908285895004,152,25,17,2.805437490140747,Balanced,Balanced Weapon,13.693088529411764,16.372906029411766,92.00312573529412,2050.364751470588,5.805345294117648,5.239812352941176,1.639660294117647,21.68728908886389,2.81214848143982,Soft-Speed Separation,0,48.63992831506572,46.17584706233162,31.65717900063252,11.068050010604884,65.70606571931248,94.4339025932954,Command/Deception Weapon
"Widener, Jacob",683179.0,SUS_COU1,Slider,R,38,12,60.68058282222655,86.83914510686164,5,10,4,4,1,0,0.4,0.8,0.2,0.0,76.06520738530372,98.7033523086654,20,2,63.98625572020057,89.40543959519292,163,35,50.04299582168851,48.45034788108792,790,100,76.61255328439765,99.146110056926,3,1,57.41661270945205,79.23799006073993,59.70139178839419,90.38583175205564,153,67,54,1.345114765377545,Balanced,Balanced Weapon,3.36469414893617,16.350344893617024,80.42818670212766,2855.2251287234044,6.108657021276596,4.210587021276596,-4.446976382978724,70.48368953880765,84.13948256467941,Tight High-Spin Breakers,1,56.40559964002996,74.18887762763728,98.51359898798228,3.295792148364228,54.67687876634141,69.32321315623024,Elite Weapon
"Hampton, Ky",673132.0,OTT_TIT,Curveball,R,39,15,61.121148869411954,87.62654668166479,12,11,3,5,4,3,0.2727272727272727,0.4166666666666667,0.3333333333333333,0.25,51.93762754035188,60.94244149272612,612,59,55.22075575149729,74.60468058191019,401,47,37.48047213718067,9.898798228969008,1405,76,60.52902300761687,85.23086654016446,217,23,56.2273582276454,75.5935946990613,59.65301167688198,90.25932953826693,155,20,14,,,,-5.037240576923077,-13.632066730769232,81.56834442307692,2194.525544230769,5.563555961538461,5.397843653846153,2.4303053846153846,66.4341957255343,77.39032620922384,Tight High-Spin Breakers,1,50.19874919019822,51.79896642878568,62.681846932321314,9.45426248668376,63.41602791830632,91.39784946236558,Elite Weapon
"Campbell, AJ",1000132168.0,WIN_CIT29,Slider,R,255,112,55.020240400779386,71.8785151856018,71,63,14,23,14,34,0.2222222222222222,0.323943661971831,0.1971830985915492,0.4788732394366197,46.101501368425374,36.62239089184061,1003,127,51.74238274804362,63.28273244781784,570,109,50.308401251642906,50.82226438962682,778,97,45.80466430352179,34.09234661606578,1043,122,70.13867546043343,95.80342352291552,59.5557709186756,90.0695762175838,158,68,55,9.16482342413952,RHH,Right-Handed Killer,5.092430673316708,-9.444032394014965,79.99182194513716,2564.870772817955,4.877748802992519,5.941485087281795,1.8254226683291768,73.45331833520811,89.0888638920135,Tight High-Spin Breakers,1,53.476914700473245,63.624260958346255,90.86021505376344,6.078856218202354,58.62617309913291,80.13915243516762,Elite Weapon
"Kelly, Colin",1000456530.0,SUS_COU1,Four-Seam,R,49,30,58.24089325238345,81.3273340832396,17,13,0,7,2,8,0.0,0.4117647058823529,0.1176470588235294,0.4705882352941176,51.62909071369009,59.45604048070842,638,43,36.43754153284743,5.534471853257432,1423,236,57.802201626825706,80.77166350411133,301,35,46.33767276339853,36.2112586970272,1005,107,62.48230782427012,88.90115958034235,59.51331762394945,90.00632511068943,159,26,18,4.121672749157661,RHH,Balanced Weapon,17.424607926829268,10.589698536585368,90.58819756097562,1989.660214634146,5.939912195121952,6.085924146341463,2.4805775609756098,27.35658042744657,12.260967379077616,Soft-Speed Separation,0,49.34611150880212,48.723254821819054,45.44592030360531,10.16720611514733,64.42772731179343,93.04237824161925,Command/Deception Weapon
"Ginn, Landon",701061.0,WAS_WIL3,Four-Seam,R,68,47,54.26443430333943,69.51631046119235,17,15,1,3,1,13,0.0666666666666666,0.1764705882352941,0.0588235294117647,0.7647058823529411,36.81932303392425,6.83111954459203,1472,235,41.028993897406295,17.014547754585703,1306,212,63.34449148763799,91.42947501581278,136,11,27.41587243777408,0.8855154965211892,1568,257,71.70582925769588,96.57647708448371,59.496852789646354,89.94307400379506,160,27,19,10.351244640622596,RHH,Right-Handed Killer,15.381099931034482,3.324913103448276,91.87026882758622,2596.7391889655173,5.646425310344828,6.440390206896552,0.6550095862068965,36.40044994375703,27.334083239595053,Soft-Speed Separation,0,49.12481290739831,47.92496653150014,40.828589500316255,10.372039882248046,64.71839573166284,93.42188488298544,Command/Deception Weapon
"Cerda, Junior",693702.0,EVA_OTT,Slider,R,79,20,51.29863608294544,57.25534308211474,10,13,3,4,2,4,0.2307692307692307,0.4,0.2,0.4,50.8886023297018,56.41998734977862,666,76,52.33103048708963,65.3067678684377,541,103,50.04299582168851,48.45034788108792,782,98,50.8789048415484,54.71220746363061,689,81,78.5984647336607,98.67476532302597,59.48858467816002,89.87982289690069,161,69,56,10.517846159966147,RHH,Right-Handed Killer,-2.005375737704918,-7.332767950819672,82.2650037704918,2607.33067295082,4.930344672131148,5.080933114754098,2.247729508196721,66.23172103487065,77.05286839145107,Tight High-Spin Breakers,1,52.474999127273854,60.01006066562147,85.04111321948135,7.013585550886162,59.95259648128554,83.87096774193549,Elite Weapon
"Webster, Evan",804248.0,FLO_Y'A,Slider,L,76,21,59.16996231772766,84.13948256467941,11,5,1,4,1,6,0.2,0.3636363636363636,0.0909090909090909,0.5454545454545454,48.59982005191981,47.31182795698925,831,78,50.211898626524,57.811511701454776,649,95,60.32142429083129,86.36938646426312,210,31,41.52121449869413,19.892473118279568,1263,114,60.21470258441012,84.70458310325787,59.4833843977324,89.81657179000632,162,70,14,-4.924512914113258,LHH,Balanced Weapon,3.0114554954954955,0.90914981981982,81.35040387387387,1957.212591891892,6.822232972972973,5.823404234234235,-2.632387207207207,55.433070866141726,59.055118110236215,Soft-Speed Separation,0,53.90088387343458,65.15364082827887,92.6312460468058,5.582500524297821,57.92182182305898,78.6843769765971,Elite Weapon
"Simpson, Garret",1000073158.0,EVA_OTT,Curveball,R,55,24,56.44988597010122,75.81552305961755,14,17,5,6,1,7,0.2941176470588235,0.4285714285714285,0.0714285714285714,0.5,52.68693126224479,64.16824794433903,550,57,56.69394902354827,77.98861480075901,347,40,62.15685794603536,89.97469955724226,152,14,44.44549273083609,29.22201138519924,1076,80,66.48540915994249,93.42904472667036,59.4605429270536,89.69006957621758,164,22,15,7.8556861242974705,RHH,Right-Handed Killer,-11.84519475,-13.0264755,76.35718608333333,2637.36689,5.127993916666667,5.474878333333334,1.9396053333333327,77.90776152980878,96.51293588301463,Tight High-Spin Breakers,1,49.47576794021746,49.19096320455094,47.78621125869702,9.984774986836143,64.16884925398212,92.47311827956987,Command/Deception Weapon
"Brito, Richard",695870.0,NEW_ENG23,Slider,R,36,10,58.52053550317424,82.22722159730034,6,8,2,3,0,3,0.25,0.5,0.0,0.5,57.18275359360228,77.73561037318153,305,36,53.65548789994314,69.57621758380772,461,91,68.88678134845027,96.39468690702088,18,11,44.44549273083609,29.22201138519924,1091,131,61.65062920595602,87.41027056874655,59.45956361400877,89.62681846932321,165,71,57,3.5099339110911245,RHH,Balanced Weapon,3.550484383561644,-6.026810547945206,81.67084835616438,2286.71134520548,6.091779726027397,6.295780684931507,2.214177534246576,68.39145106861642,80.65241844769405,Tight High-Spin Breakers,1,54.686950611499526,67.98921171949024,95.73055028462998,4.772613002509246,56.77255464137164,76.15433270082227,Elite Weapon
"Herbert, Andrew",1000083218.0,WAS_WIL3,Four-Seam,L,35,17,57.36179013126365,78.96512935883014,10,7,3,3,2,5,0.4285714285714285,0.3,0.2,0.5,44.59445106580132,31.562302340290955,1074,122,65.95402101929722,91.808981657179,124,6,50.04299582168851,48.45034788108792,784,110,44.44549273083609,29.22201138519924,1078,131,64.27675316422282,91.55162893429043,59.43627904115141,89.56356736242884,166,29,10,,,,15.806175454545455,10.937136909090908,91.21207363636364,2226.311732727273,6.430249636363636,6.016896727272727,2.027302727272727,30.79865016872891,17.99775028121485,Soft-Speed Separation,0,48.973186322365976,47.37800542752331,37.571157495256166,10.463092718785433,64.84760384268654,93.67488931056292,Command/Deception Weapon
"Townes, Holland",830218.0,SCH_BOO,Curveball,R,62,13,64.12370012941338,92.01349831271092,8,15,9,4,1,3,0.6,0.5,0.125,0.375,57.18275359360228,77.73561037318153,356,39,77.76061281387712,98.82985452245414,19,3,57.10941539422417,78.4629981024668,342,26,52.48725786922648,60.78431372549019,618,64,48.467402365071855,49.69630038652678,59.42681080011092,89.50031625553447,167,23,16,3.681540383118168,RHH,Balanced Weapon,-9.376906666666668,-13.60881711111111,78.24120644444444,2317.4417755555555,4.943636333333334,5.843871555555555,2.5935652222222223,73.04836895388077,88.41394825646795,Tight High-Spin Breakers,1,50.71059897468453,53.64535717308184,70.74636306135358,8.716211825426392,62.36870050482487,89.4370651486401,Elite Weapon
"Fauci, Sonny",688649.0,NEW_JER6,Slider,R,88,26,55.98108686300413,74.46569178852643,16,21,9,5,4,7,0.4285714285714285,0.3125,0.25,0.4375,45.38121997378887,34.31372549019608,1033,129,65.95402101929722,91.808981657179,123,24,45.33204943999807,28.55787476280835,1098,132,48.46637530003128,45.31941808981657,862,104,67.31939092856929,94.25731639977911,59.38257808267368,89.4370651486401,168,72,58,7.999516075660615,RHH,Right-Handed Killer,-1.5671244525547443,-6.08958693430657,83.82064627737226,2332.946628467153,5.943695839416058,5.928133430656934,2.068739562043796,61.709786276715406,69.51631046119235,Tight High-Spin Breakers,1,52.99812405332343,61.89712411830597,87.88741302972802,6.384454029350252,59.05983027460357,81.15117014547755,Elite Weapon
"Widener, Jacob",683179.0,SUS_COU1,Sinker,L,58,42,63.614041372889645,91.11361079865016,17,16,2,8,3,6,0.125,0.4705882352941176,0.1764705882352941,0.3529411764705882,55.33153263363155,72.54901960784314,432,43,45.04651471639529,35.9898798228969,1008,58,52.259911766013424,59.07653383934219,647,48,53.90639289364831,65.97090449082859,537,58,49.41163284986627,53.45113197128658,59.35331881598263,89.31056293485136,170,12,5,-3.0101288661781496,LHH,Balanced Weapon,8.995283669064749,-11.35849071942446,88.90938323741007,2363.7378863309355,6.940390647482015,4.302227697841726,-4.389258057553956,51.65354330708661,52.75590551181102,Soft-Speed Separation,0,52.4683845356204,59.98619991354846,84.91461100569259,6.884934280362231,59.77003448456652,83.49146110056927,Elite Weapon
"Jones, Breyln",690202.0,NEW_JER6,Slider,R,62,36,56.25852356778312,74.80314960629921,19,13,3,5,6,8,0.2307692307692307,0.2631578947368421,0.3157894736842105,0.4210526315789473,42.27555323173272,23.719165085389,1204,147,52.33103048708963,65.3067678684377,543,104,39.13343577987907,12.776723592662872,1376,163,49.52450229192476,49.27261227071474,798,92,66.56218257627016,93.5946990612921,59.34962127032924,89.24731182795699,171,73,59,6.418074556378038,RHH,Right-Handed Killer,8.150232692307693,-0.5716352884615385,86.09056903846155,2073.246207692308,5.859145673076923,5.698140480769231,1.573452596153846,46.726659167604055,44.54443194600675,Soft-Speed Separation,0,51.266374051672166,55.65019919736896,75.426944971537,8.083247218657071,61.47049497608291,87.53953194180897,Elite Weapon
"Eisenbarger, Jack",1000570067.0,QUE_CAP,Curveball,L,66,13,64.68125480038663,92.57592800899889,9,10,3,3,2,4,0.3,0.3333333333333333,0.2222222222222222,0.4444444444444444,46.692501487101474,39.59519291587603,954,61,57.09907717336228,79.06388361796331,334,37,47.94924187427054,38.58317520556609,971,45,48.01961057012071,43.3270082226439,899,64,46.63836218167645,41.63445610160132,59.26838701477357,89.12080961416825,173,24,8,-0.7763171975120713,Balanced,Balanced Weapon,-3.568108387096774,12.118140967741937,77.30981483870968,2796.465968817204,5.265869677419355,5.929608817204301,-1.9455575268817205,74.06074240719909,90.10123734533182,Tight High-Spin Breakers,1,50.14261256703461,51.59646533458405,61.6382036685642,9.125774447738962,62.94988846982789,90.63883617963316,Elite Weapon
"Villers, Ian",677351.0,QUE_CAP,Splitter,R,25,20,65.09675792442407,92.91338582677166,7,12,8,3,1,3,0.6666666666666666,0.4285714285714285,0.1428571428571428,0.4285714285714285,52.68693126224479,64.16824794433903,572,7,80.0,99.5572422517394,8,2,55.42693454362045,73.24478178368122,433,5,49.0407870956306,47.34345351043643,835,8,45.64542395006099,36.99613473219216,59.26135773211514,88.9943074003795,175,5,2,1.0082873836406634,Balanced,Balanced Weapon,7.53466078125,11.53408984375,83.1173184375,1085.56345953125,5.9820428125,6.5333834375,1.1023403125,33.76827896512936,22.947131608548933,Soft-Speed Separation,0,51.680708743046566,57.14482469567268,79.03225806451613,7.580648989068571,60.757285258312976,86.14800759013282,Elite Weapon
"Scott, Brandon",1000138331.0,LAK_ERI24,Slider,L,70,41,58.88208666568831,83.35208098987627,16,17,4,5,3,8,0.2352941176470588,0.3125,0.1875,0.5,45.38121997378887,34.31372549019608,1037,99,52.6426675254081,66.50853889943073,528,83,51.22073241711112,54.20619860847565,718,69,44.44549273083609,29.22201138519924,1094,98,60.05720932853926,84.37327443401436,59.2346234645436,88.93105629348513,176,75,16,-3.630713398486265,LHH,Balanced Weapon,-0.3362480405405404,6.764234797297298,77.91278668918919,2400.684742567568,5.413931418918919,5.509008243243243,-1.814019391891892,71.09111361079864,85.15185601799774,Tight High-Spin Breakers,1,52.5780216712148,60.3816928853699,85.5471220746363,6.656601793328804,59.44602031370852,82.35294117647058,Elite Weapon
"Rodriguez, Joe Joe",689487.0,NEW_JER6,Four-Seam,R,56,33,57.05308021677966,78.177727784027,14,13,3,7,4,3,0.2307692307692307,0.5,0.2857142857142857,0.2142857142857142,57.18275359360228,77.73561037318153,300,14,52.33103048708963,65.3067678684377,544,68,41.96708773879061,18.59582542694497,1280,219,62.82667019001412,90.1328273244782,155,8,64.26392038561869,91.44119271120928,59.21633226743137,88.86780518659077,177,32,21,4.272269834168277,RHH,Balanced Weapon,16.569367777777778,13.309694074074072,91.8068387037037,2142.239634259259,5.780722407407408,5.692048796296296,2.356569351851852,23.914510686164228,6.524184476940382,Soft-Speed Separation,0,49.51243586984047,49.32323507008739,48.60847564832385,9.703896397590896,63.77026977723538,91.8406072106262,Command/Deception Weapon
"Gilleran, Jimmy",10103730.0,NEW_ENG23,Slider,R,97,47,50.26404201937947,52.75590551181102,32,25,4,11,7,14,0.16,0.34375,0.21875,0.4375,47.34814224375778,42.82099936748893,904,110,47.45702720778869,46.67931688804554,840,140,48.2763909285546,40.25932953826692,944,114,48.46637530003128,45.31941808981657,861,103,80.0,99.33738266151298,59.18482941356562,88.8045540796964,178,76,60,9.289638301184723,RHH,Right-Handed Killer,3.81784390070922,-3.3787510638297875,80.82544241134752,2244.46795035461,5.357882056737589,5.626327446808511,1.1059431914893618,66.97412823397075,78.29021372328458,Tight High-Spin Breakers,1,52.35229764920111,59.56744081837011,84.09234661606578,6.832531764364511,59.69567293403784,83.11195445920305,Elite Weapon
"Brouwer, Adam",840585.0,LAK_ERI24,Four-Seam,R,41,29,57.78093228904175,80.08998875140607,24,9,0,5,7,12,0.0,0.2083333333333333,0.2916666666666667,0.5,38.82481240722588,12.397216951296649,1384,208,36.43754153284743,5.534471853257432,1424,237,41.40626078858936,17.488931056293485,1305,225,44.44549273083609,29.22201138519924,1087,131,62.390818027374685,88.79072335726119,59.16389801054163,88.74130297280203,179,33,22,,,,18.5958938,8.3506638,91.00004,2132.780454,5.919800800000001,5.9070908,1.5450236000000002,29.71878515185601,16.197975253093365,Soft-Speed Separation,0,50.0935157645292,51.41935891690432,60.59456040480708,9.070382246012429,62.871284419446766,90.32258064516128,Elite Weapon
"Boies, Emiles",1000429129.0,QUE_CAP,Slider,R,64,23,55.75207996160415,73.90326209223848,13,12,1,3,2,8,0.0833333333333333,0.2307692307692307,0.1538461538461538,0.6153846153846154,40.23696172925483,17.299177735610375,1302,156,42.17685698854601,21.695129664769134,1231,162,54.391561712479685,68.943706514864,484,67,37.02232491078341,9.424414927261228,1429,165,67.08314114033247,93.9812258420762,59.15139831522265,88.61480075901328,181,77,61,,,,4.6710567073170735,-0.4827414634146341,80.32815487804878,2122.4496,5.961171951219512,5.53937743902439,2.5173134146341463,67.58155230596176,79.30258717660293,Tight High-Spin Breakers,1,54.30547561220377,66.61312066850553,94.49715370018976,4.845922703018879,56.87658443640909,76.280834914611,Elite Weapon
"Hocom, Quinn",1000152021.0,TRI_VAL,Changeup,L,74,22,59.27200004773142,84.3644544431946,16,21,4,10,2,4,0.1904761904761904,0.625,0.125,0.25,65.05044267347787,92.662871600253,112,9,49.55597686015845,55.376344086021504,705,46,57.10941539422417,78.4629981024668,327,26,60.52902300761687,85.23086654016446,213,21,58.58656595218461,81.6123688569851,59.06636981906737,88.55154965211891,182,24,15,-1.7183821030664674,Balanced,Balanced Weapon,6.186089603960395,17.049710693069308,78.26181386138613,1965.0629702970296,5.6154785148514845,6.081764950495049,2.0336316831683168,63.3970753655793,72.32845894263217,Tight High-Spin Breakers,1,51.17010628829454,55.30293343178321,74.35167615433271,7.896263530772828,61.20515662944232,87.03352308665401,Elite Weapon
"Odonnell, Brendan",1000423478.0,NEW_ENG23,Sinker,R,72,21,65.89496184299503,93.4758155230596,14,12,1,9,1,4,0.0833333333333333,0.6428571428571429,0.0714285714285714,0.2857142857142857,66.17439825631726,93.70651486401012,101,17,42.17685698854601,21.695129664769134,1239,77,62.15685794603536,89.97469955724226,164,18,58.231375825219615,79.44339025932953,336,44,43.12339360897492,25.013804527885146,59.063491372789,88.48829854522454,183,13,8,1.1151263967076943,Balanced,Balanced Weapon,8.006743394495413,-11.84653862385321,90.11385220183487,2336.594276146789,6.939958073394495,5.5275588073394495,-1.8319457798165133,47.80652418447694,46.34420697412824,Soft-Speed Separation,0,50.867302135402696,54.21063095910551,72.70714737507906,8.196189237386307,61.630764830929394,88.04554079696395,Elite Weapon
