pitcher_name,pitcher_id,pitcher_team,pitch_type,split_pitch_count_vs_rhh,split_pitch_count_vs_lhh,pitch_value_20_80_vs_rhh,pitch_value_20_80_vs_lhh,location_score_20_80_vs_rhh,location_score_20_80_vs_lhh,final_pitch_score_vs_rhh,final_pitch_score_vs_lhh,final_pitch_score_0_100_vs_rhh,final_pitch_score_0_100_vs_lhh,platoon_gap,absolute_platoon_gap,average_final_pitch_score,minimum_final_pitch_score,pitch_type_median_gap,stronger_side,platoon_category,right_handed_killer_rank,left_handed_killer_rank,balanced_rank
"Villers, Ian",677351.0,QUE_CAP,Splitter,25.0,39.0,65.23050830848695,65.23050830848695,46.06989058569339,42.69567998870184,59.48232299164888,58.47005981255141,89.65291421087099,87.03339882121807,1.0122631790974665,1.0122631790974665,58.97619140210014,58.47005981255141,-0.6969158355031979,Balanced,Balanced Weapon,352,323,26.0
"Perdomo, Rafael",1000557553.0,QUE_CAP,Four-Seam,57.0,108.0,45.35031767217271,45.35031767217271,51.01805472410262,54.36965401274597,47.05063878775168,48.05611857434468,37.98297314996726,43.74590700720367,-1.0054797865929999,1.0054797865929999,47.55337868104818,47.05063878775168,1.4124000278825655,Balanced,Balanced Weapon,492,183,203.0
"Figueredo, Kevin",1000210447.0,WIN_CIT29,Curveball,33.0,45.0,44.24433059101313,44.24433059101313,45.79904635310539,49.0954372211084,44.71074531964081,45.69966258004171,24.68893254747872,30.25540275049116,-0.9889172604009033,0.9889172604009033,45.20520394984126,44.71074531964081,1.825739027824227,Balanced,Balanced Weapon,491,184,267.0
"Odonnell, Brendan",1000423478.0,NEW_ENG23,Sinker,54.0,37.0,55.02838100090215,55.02838100090215,43.59760292080065,40.302350443905816,51.5991475768717,50.61057183380325,61.95153896529142,56.64702030124427,0.9885757430684521,0.9885757430684521,51.104859705337475,50.61057183380325,0.3221699852655746,Balanced,Balanced Weapon,353,322,129.0
"Gamelin, Shaun",815222.0,JOL_SLA,Four-Seam,169.0,218.0,43.30624893442817,43.30624893442817,44.23425490749949,47.52618763605093,43.584650726349565,44.572230544914994,19.51538965291421,23.7721021611002,-0.987579818565429,0.987579818565429,44.078440635632276,43.584650726349565,1.4124000278825655,Balanced,Balanced Weapon,490,185,288.0
"Vecerka, Boris",807828.0,QUE_CAP,Sinker,81.0,138.0,52.79094997599237,52.79094997599237,58.47076645678812,55.1900215254259,54.49489492023109,53.51067144082242,75.50753110674525,70.85789129011133,0.9842234794086693,0.9842234794086693,54.002783180526755,53.51067144082242,0.3221699852655746,Balanced,Balanced Weapon,354,321,72.0
"Bauer, Patrick",10998513.0,QUE_CAP,Curveball,36.0,39.0,51.82441681037306,51.82441681037306,45.77202778093043,42.53515494617783,50.00870010154027,49.03763825111449,53.11067452521283,49.18140144073347,0.9710618504257837,0.9710618504257837,49.52316917632738,49.03763825111449,1.825739027824227,Balanced,Balanced Weapon,355,320,163.0
"Saturria, Michael",800014.0,NEW_ENG23,Slider,146.0,102.0,56.79541466575939,56.79541466575939,49.34257007551734,46.14488895687469,54.55956128868677,53.600256953093975,75.76948264571054,71.57825802226589,0.9593043355927975,0.9593043355927975,54.07990912089038,53.600256953093975,5.094112081866381,Balanced,Balanced Weapon,356,319,70.0
"Eisenbarger, Jack",1000570067.0,QUE_CAP,Changeup,141.0,25.0,55.11953513564242,55.11953513564242,46.86764121891557,50.05922185359869,52.64396696062436,53.6014411510293,66.99410609037328,71.6437459070072,-0.9574741904049375,0.9574741904049375,53.12270405582683,52.64396696062436,-0.4062468487006363,Balanced,Balanced Weapon,489,186,88.0
"Simpson, Garret",1000073158.0,EVA_OTT,Cutter,65.0,78.0,43.85711111025763,43.85711111025763,36.423334727886,39.60522457140998,41.62697819554614,42.581545148603325,13.555992141453832,16.437459070072038,-0.9545669530571885,0.9545669530571885,42.10426167207473,41.62697819554614,0.5914119635683726,Balanced,Balanced Weapon,488,187,319.0
"Pardinho, Eric",672078.0,OTT_TIT,Four-Seam,171.0,178.0,50.17253000177753,50.17253000177753,47.368056780376655,44.26440341547862,49.33118803535727,48.40009202588786,50.1637197118533,45.71054354944336,0.9310960094694138,0.9310960094694138,48.865640030622565,48.40009202588786,1.4124000278825655,Balanced,Balanced Weapon,357,318,178.0
"Woolfolk, Dallas",663762.0,MIS_MUD,Four-Seam,110.0,84.0,51.675959638755465,51.675959638755465,42.98822833517914,46.088459390973966,49.06964024768257,49.99970956442102,49.24688932547478,53.04518664047151,-0.9300693167384466,0.9300693167384466,49.53467490605179,49.06964024768257,1.4124000278825655,Balanced,Balanced Weapon,487,188,161.0
"Leak, Anthony",1000264276.0,NEW_YOR13,Four-Seam,81.0,75.0,43.49538962704008,43.49538962704008,50.9229692316886,54.01682030476511,45.72366350843464,46.65181883035759,30.320890635232484,36.08382449246889,-0.9281553219229508,0.9281553219229508,46.18774116939612,45.72366350843464,1.4124000278825655,Balanced,Balanced Weapon,486,189,239.0
"Eldred, Zach",1000227712.0,NEW_ENG23,Four-Seam,204.0,326.0,47.85200757589446,47.85200757589446,58.897646045256565,55.8514966470959,51.165699116703095,50.251854297254894,59.72495088408645,54.28945645055665,0.913844819448201,0.913844819448201,50.708776706978995,50.251854297254894,1.4124000278825655,Balanced,Balanced Weapon,358,317,139.0
"Boies, Emiles",1000429129.0,QUE_CAP,Changeup,60.0,155.0,57.41970147803857,57.41970147803857,45.25669880662888,42.25371704754707,53.770800676615664,52.86990614889112,72.4950884086444,67.84544859201048,0.9008945277245459,0.9008945277245459,53.32035341275339,52.86990614889112,-0.4062468487006363,Balanced,Balanced Weapon,359,316,85.0
"Tiburcio, David",696010.0,DOW_EAS1,Four-Seam,28.0,34.0,51.831806869463016,51.831806869463016,60.09944729458204,57.11701305888951,54.31209899699872,53.41736872629096,74.59070072036673,70.39947609692206,0.8947302707077611,0.8947302707077611,53.86473386164484,53.41736872629096,1.4124000278825655,Balanced,Balanced Weapon,360,315,75.0
"Morgan, Cooper",692707.0,QUE_CAP,Cutter,45.0,52.0,50.82487141126997,50.82487141126997,40.85568172484469,37.886075256033976,47.834114505342384,46.94323256469917,42.305173542894565,37.524557956778,0.8908819406432116,0.8908819406432116,47.38867353502078,46.94323256469917,0.5914119635683726,Balanced,Balanced Weapon,361,314,208.0
"Hampton, Ky",673132.0,OTT_TIT,Sinker,76.0,79.0,35.69562797088905,35.69562797088905,35.56503097569357,38.50622289863661,35.6564488723304,36.53880644921332,2.357563850687623,3.077930582842174,-0.8823575768829173,0.8823575768829173,36.09762766077186,35.6564488723304,0.3221699852655746,Balanced,Balanced Weapon,485,190,368.0
"Duncan, Tanner",677365.0,DOW_EAS1,Four-Seam,105.0,85.0,43.65149921099703,43.65149921099703,48.69210131715878,45.75978861280031,45.16367984284555,44.283986031538014,27.111984282907663,22.20039292730845,0.8796938113075399,0.8796938113075399,44.72383293719179,44.283986031538014,1.4124000278825655,Balanced,Balanced Weapon,362,313,275.0
"Miner, Jace",701731.0,DOW_EAS1,Curveball,57.0,52.0,53.49862661445844,53.49862661445844,46.31517379386919,43.39477297833524,51.34359076828166,50.46747052362147,60.64178127046497,55.86116568434839,0.8761202446601857,0.8761202446601857,50.905530645951565,50.46747052362147,1.825739027824227,Balanced,Balanced Weapon,363,312,133.0
"Willeman, Landon",812254.0,EVA_OTT,Curveball,56.0,65.0,44.255566264881374,44.255566264881374,49.93242562281997,47.02523350028312,45.95862407226295,45.0864664355019,31.761624099541585,26.58808120497708,0.8721576367610524,0.8721576367610524,45.52254525388243,45.0864664355019,1.825739027824227,Balanced,Balanced Weapon,364,311,261.0
"House, Tristan",1000248636.0,MIS_MUD,Four-Seam,166.0,148.0,46.42454612349646,46.42454612349646,54.55263331693432,51.65873465261522,48.86297228152782,47.99480268223208,48.52652259332024,43.222003929273086,0.8681695992957401,0.8681695992957401,48.42888748187995,47.99480268223208,1.4124000278825655,Balanced,Balanced Weapon,365,310,185.0
"Kassebaum, Torin",10120793.0,LON_ISL22,Curveball,30.0,25.0,39.88130284214297,39.88130284214297,45.634362027019925,48.39460704752713,41.60722059760606,42.43529410375822,13.490504256712509,15.979043876882775,-0.8280735061521582,0.8280735061521582,42.021257350682134,41.60722059760606,1.825739027824227,Balanced,Balanced Weapon,484,191,320.0
"Fauci, Sonny",688649.0,NEW_JER6,Curveball,48.0,51.0,40.04820995611314,40.04820995611314,48.72121472854188,46.00692136869888,42.65011138784176,41.83582337988887,16.895874263261295,14.079895219384412,0.8142880079528894,0.8142880079528894,42.24296738386532,41.83582337988887,1.825739027824227,Balanced,Balanced Weapon,366,309,315.0
"Boies, Emiles",1000429129.0,QUE_CAP,Four-Seam,53.0,45.0,45.48663287220435,45.48663287220435,45.30783414428415,48.02159055748001,45.432993253828286,46.247120177787046,28.290766208251476,33.13686967910937,-0.8141269239587601,0.8141269239587601,45.84005671580766,45.432993253828286,1.4124000278825655,Balanced,Balanced Weapon,483,192,248.0
"Gollert, Harley",1000114236.0,TRO_AIG,Four-Seam,118.0,40.0,44.89941337940402,44.89941337940402,46.75396721013762,49.40744168936862,45.45577952862409,46.25182187239339,28.68369351669941,33.20235756385069,-0.7960423437693009,0.7960423437693009,45.85380070050874,45.45577952862409,1.4124000278825655,Balanced,Balanced Weapon,482,193,247.0
"Serrano, Elio",665939.0,NEW_JER6,Curveball,37.0,42.0,50.30854795529979,50.30854795529979,48.59572734704447,45.96508298575398,49.79470177282319,49.00550846443604,52.25933202357563,48.919449901768175,0.7891933083871479,0.7891933083871479,49.40010511862961,49.00550846443604,1.825739027824227,Balanced,Balanced Weapon,367,308,167.0
"Andueza, Axel",672847.0,DOW_EAS1,Curveball,71.0,97.0,45.743522187460194,45.743522187460194,43.96411407239134,46.57006092456807,45.209699752939535,45.99148380859256,27.177472167648983,31.95808775376555,-0.7817840556530271,0.7817840556530271,45.60059178076605,45.209699752939535,1.825739027824227,Balanced,Balanced Weapon,481,194,259.0
"Sanchez, Sergio",1000583994.0,MIS_MUD,Four-Seam,74.0,66.0,54.62801371078009,54.62801371078009,49.07353275451461,51.60042812022524,52.96166942390044,53.71973803361362,68.43483955468238,72.2331368696791,-0.7580686097131846,0.7580686097131846,53.340703728757035,52.96166942390044,1.4124000278825655,Balanced,Balanced Weapon,480,195,84.0
"Toribio, Noe",672848.0,TRO_AIG,Changeup,61.0,204.0,53.55882536619202,53.55882536619202,51.92683261470899,49.40920836955771,53.06922754074711,52.31394026720172,68.762278978389,65.42239685658153,0.7552872735453846,0.7552872735453846,52.69158390397442,52.31394026720172,-0.4062468487006363,Balanced,Balanced Weapon,368,307,100.0
"Gamelin, Shaun",815222.0,JOL_SLA,Cutter,81.0,56.0,48.76990643745165,48.76990643745165,43.45474649956488,40.95249902452841,47.17535845608562,46.42468421357467,38.57236411263917,34.446627373935826,0.7506742425109465,0.7506742425109465,46.80002133483015,46.42468421357467,0.5914119635683726,Balanced,Balanced Weapon,369,306,225.0
"Aldeano, Austin",699054.0,TRO_AIG,Sinker,25.0,45.0,54.3183358545629,54.3183358545629,63.6063519681739,61.188536938242166,57.1047406886462,56.37939617966668,83.88998035363457,81.40144073346431,0.725344508979525,0.725344508979525,56.74206843415644,56.37939617966668,0.3221699852655746,Balanced,Balanced Weapon,370,305,43.0
"Gorgen, Grady",1000138303.0,NEW_YOR13,Curveball,30.0,45.0,36.75540627040609,36.75540627040609,42.330105038941205,39.92332796215604,38.42781590096662,37.70578277793107,5.762933857236411,4.322200392927308,0.7220331230355512,0.7220331230355512,38.06679933944885,37.70578277793107,1.825739027824227,Balanced,Balanced Weapon,371,304,356.0
"Harris, Ben",1000390130.0,GAT_GRI,Changeup,151.0,165.0,48.66394486800626,48.66394486800626,43.98130560963204,46.37873353475897,47.25915309049399,47.97838146803207,39.62017026850032,42.89456450556647,-0.7192283775380801,0.7192283775380801,47.618767279263025,47.25915309049399,-0.4062468487006363,Balanced,Balanced Weapon,479,196,198.0
"Almanzar, Elian",687038.0,DOW_EAS1,Four-Seam,65.0,82.0,54.12114723082706,54.12114723082706,61.90520254751242,59.51028839384766,56.45636382583267,55.73788957973324,81.53241650294696,79.50229207596594,0.7184742460994258,0.7184742460994258,56.09712670278296,55.73788957973324,1.4124000278825655,Balanced,Balanced Weapon,372,303,49.0
"Anibal, Trevor",822669.0,NEW_ENG23,Four-Seam,115.0,107.0,44.2470987755902,44.2470987755902,46.723236075765215,44.36091996542267,44.98993996564271,44.28124513253994,25.605762933857235,22.134905042567123,0.7086948331027756,0.7086948331027756,44.63559254909133,44.28124513253994,1.4124000278825655,Balanced,Balanced Weapon,373,302,277.0
"Blair, Davis",836357.0,DOW_EAS1,Four-Seam,111.0,93.0,43.86658778834153,43.86658778834153,52.627338445351086,50.27352122879604,46.4948129854444,45.78866782047788,34.83955468238376,30.910281597904387,0.7061451649665145,0.7061451649665145,46.14174040296114,45.78866782047788,1.4124000278825655,Balanced,Balanced Weapon,374,301,241.0
"Ferguson, Francis",823799.0,WIN_CIT29,Four-Seam,112.0,50.0,48.60119288030104,48.60119288030104,48.06339598177552,45.71855467496295,48.43985381074338,47.736401418699614,45.97249508840864,42.04322200392927,0.703452392043765,0.703452392043765,48.0881276147215,47.736401418699614,1.4124000278825655,Balanced,Balanced Weapon,375,300,193.0
"Williams, Brian",1000079778.0,MIS_MUD,Splitter,44.0,57.0,58.340464222932205,58.340464222932205,42.749938620734575,45.072991405745256,53.66330654227291,54.36022237777611,71.97118533071382,74.98362802881466,-0.6969158355031979,0.6969158355031979,54.01176446002451,53.66330654227291,-0.6969158355031979,Balanced,Balanced Weapon,478,197,71.0
"Williams, Pierce",1000337420.0,NEW_ENG23,Changeup,336.0,149.0,52.90942126902976,52.90942126902976,45.02711973160292,47.33371415621774,50.544730807801706,51.23670913518615,56.05762933857237,60.24885396201702,-0.6919783273844473,0.6919783273844473,50.89071997149393,50.544730807801706,-0.4062468487006363,Balanced,Balanced Weapon,477,198,134.0
"Petschke, Ben",814386.0,EVA_OTT,Cutter,104.0,150.0,45.522197273777536,45.522197273777536,44.48195825923573,46.77423859066926,45.21012556941499,45.89780966884505,27.24296005239031,31.565160445317613,-0.6876840994300579,0.6876840994300579,45.55396761913002,45.21012556941499,0.5914119635683726,Balanced,Balanced Weapon,476,199,260.0
"Joven, Art",1000048892.0,MIS_MUD,Slider,113.0,192.0,48.35781229392892,48.35781229392892,56.43927953327956,58.722669004372925,50.78225246573411,51.467269307062125,57.3018991486575,61.23117223313687,-0.6850168413280144,0.6850168413280144,51.12476088639812,50.78225246573411,5.094112081866381,Balanced,Balanced Weapon,475,200,128.0
"Gorgen, Grady",1000138303.0,NEW_YOR13,Cutter,37.0,37.0,55.19030721872976,55.19030721872976,42.04730081610948,39.77006596121857,51.24740529794367,50.56423484147639,60.314341846758346,56.385068762278976,0.6831704564672805,0.6831704564672805,50.90582006971003,50.56423484147639,0.5914119635683726,Balanced,Balanced Weapon,376,299,132.0
"Barreto, Brayhans",810980.0,TRI_VAL,Changeup,87.0,28.0,58.67867055210982,58.67867055210982,45.70552537787914,43.43343716037089,54.78672699984061,54.10510053458814,76.2278978388998,73.6738703339882,0.6816264652524708,0.6816264652524708,54.44591376721438,54.10510053458814,-0.4062468487006363,Balanced,Balanced Weapon,377,298,64.0
"Linderman, Greyson",1000124562.0,JOL_SLA,Slider,30.0,36.0,50.45046118295653,50.45046118295653,51.37939680884503,49.17512474891724,50.72914187072308,50.06786025274474,57.236411263916175,53.5690897184021,0.6612816179783465,0.6612816179783465,50.39850106173391,50.06786025274474,5.094112081866381,Balanced,Balanced Weapon,378,297,147.0
"Williams, Pierce",1000337420.0,NEW_ENG23,Four-Seam,175.0,92.0,55.925879235194245,55.925879235194245,57.77641413361839,55.57693909318505,56.48103970472148,55.82119719259149,81.72888015717092,79.96070726915521,0.6598425121299911,0.6598425121299911,56.15111844865649,55.82119719259149,1.4124000278825655,Balanced,Balanced Weapon,379,296,48.0
"Boies, Emiles",1000429129.0,QUE_CAP,Sinker,96.0,109.0,45.63528310828784,45.63528310828784,43.49721426772735,41.31945214051319,44.993862456119686,44.34053381795544,25.67125081859856,22.46234446627374,0.6533286381642469,0.6533286381642469,44.66719813703756,44.34053381795544,0.3221699852655746,Balanced,Balanced Weapon,380,295,276.0
"Zaffiro, Cole",10994263.0,SCH_BOO,Four-Seam,159.0,130.0,60.11504687228677,60.11504687228677,57.03649930699495,59.2136271228178,59.19148260269922,59.84462094744608,88.86705959397511,90.70072036673216,-0.6531383447468642,0.6531383447468642,59.51805177507265,59.19148260269922,1.4124000278825655,Balanced,Balanced Weapon,474,201,22.0
"Misla, Luis",695417.0,TRI_VAL,Curveball,80.0,76.0,47.67743017878222,47.67743017878222,48.227789797116905,46.05368147157239,47.84253806428262,47.19030556661927,42.43614931237721,38.83431565160445,0.6522324976633485,0.6522324976633485,47.51642181545095,47.19030556661927,1.825739027824227,Balanced,Balanced Weapon,381,294,204.0
"Bargo, Casey",1000057987.0,FLO_Y'A,Sinker,61.0,50.0,44.131573110971104,44.131573110971104,45.722857347996175,43.55589692839945,44.60895838207863,43.9588702561996,24.03405370006549,21.28356254092993,0.6500881258790301,0.6500881258790301,44.283914319139114,43.9588702561996,0.3221699852655746,Balanced,Balanced Weapon,382,293,285.0
"Riedel, Caleb",1000120428.0,SCH_BOO,Sinker,44.0,33.0,70.0195758877171,70.0195758877171,48.703848607634825,46.619784112201344,63.62485770369241,62.99963835506237,96.33267845448592,95.28487229862476,0.6252193486300399,0.6252193486300399,63.31224802937739,62.99963835506237,0.3221699852655746,Balanced,Balanced Weapon,383,292,5.0
"Duby, Bill",1000270408.0,NEW_JER6,Sinker,67.0,67.0,46.58440327969754,46.58440327969754,48.59497561470814,46.51657448439299,47.18757498020072,46.564054641106175,38.70333988212181,35.2324819908317,0.6235203390945472,0.6235203390945472,46.87581481065345,46.564054641106175,0.3221699852655746,Balanced,Balanced Weapon,384,291,221.0
"Perez, Kelvin",692487.0,WAS_WIL3,Sinker,52.0,57.0,40.83278692757572,40.83278692757572,39.30678237176016,37.3281165054746,40.37498556083105,39.78138580094538,9.954158480681077,8.447937131630647,0.5935997598856702,0.5935997598856702,40.07818568088821,39.78138580094538,0.3221699852655746,Balanced,Balanced Weapon,385,290,336.0
"Brothers, Kellen",1000131959.0,SUS_COU1,Changeup,47.0,130.0,58.82563953267431,58.82563953267431,49.230422088136734,47.303080218981314,55.94707429931304,55.36887173856641,80.41912246234446,78.12704649639817,0.5782025607466252,0.5782025607466252,55.65797301893973,55.36887173856641,-0.4062468487006363,Balanced,Balanced Weapon,386,289,55.0
"Puccetti, Dominic",1000266076.0,OTT_TIT,Four-Seam,183.0,144.0,47.33070556507885,47.33070556507885,53.40986064295449,51.55474808469201,49.154452088441545,48.5979183209628,49.44335297969876,46.62737393582187,0.5565337674787472,0.5565337674787472,48.87618520470217,48.5979183209628,1.4124000278825655,Balanced,Balanced Weapon,387,288,177.0
"Peters, Andrew",687107.0,NEW_JER6,Four-Seam,126.0,144.0,39.86248751389781,39.86248751389781,49.56251206766166,51.41484679157968,42.77249488002696,43.32819529720237,17.157825802226586,18.59855926653569,-0.5557004171754087,0.5557004171754087,43.05034508861466,42.77249488002696,1.4124000278825655,Balanced,Balanced Weapon,473,202,306.0
"Godwin, Connor",802684.0,NEW_YOR13,Sinker,81.0,68.0,45.5799456811903,45.5799456811903,49.719915590972256,47.94067167507006,46.82193665412488,46.28816347935423,36.86967910936477,33.46430910281598,0.5337731747706513,0.5337731747706513,46.555050066739554,46.28816347935423,0.3221699852655746,Balanced,Balanced Weapon,388,287,229.0
"Milburn, Isaac",830926.0,FLO_Y'A,Sinker,56.0,44.0,53.27774753818648,53.27774753818648,46.34567568124145,44.6000436724266,51.19812598110297,50.67443637845852,59.85592665356909,56.90897184020957,0.5236896026444455,0.5236896026444455,50.93628117978075,50.67443637845852,0.3221699852655746,Balanced,Balanced Weapon,389,286,131.0
"Bell, Brendan",681141.0,NEW_ENG23,Slider,32.0,28.0,45.377927903411546,45.377927903411546,45.67700371504071,47.412325436139625,45.467650646900296,45.98824716322997,28.880157170923383,31.89259986902423,-0.5205965163296753,0.5205965163296753,45.72794890506513,45.467650646900296,5.094112081866381,Balanced,Balanced Weapon,472,203,255.0
"Coles, Chad",694311.0,WAS_WIL3,Four-Seam,129.0,105.0,42.61613710678871,42.61613710678871,57.56530663345772,55.86190657516448,47.100887964789415,46.58986794730144,38.24492468893255,35.55992141453831,0.5110200174879722,0.5110200174879722,46.845377956045425,46.58986794730144,1.4124000278825655,Balanced,Balanced Weapon,390,285,223.0
"Kelly, Aiden",1000062337.0,TRI_VAL,Sinker,27.0,51.0,52.213120512201456,52.213120512201456,56.830626004070425,58.5339950060381,53.59837215976215,54.10938286035245,71.44728225278324,73.80484610347085,-0.5110107005902975,0.5110107005902975,53.8538775100573,53.59837215976215,0.3221699852655746,Balanced,Balanced Weapon,471,204,76.0
"Hocom, Quinn",1000152021.0,TRI_VAL,Curveball,65.0,41.0,55.52893927601084,55.52893927601084,50.87798175419972,49.177576444206224,54.1336520194675,53.62353042646945,73.87033398821218,71.70923379174853,0.5101215929980469,0.5101215929980469,53.878591222968474,53.62353042646945,1.825739027824227,Balanced,Balanced Weapon,391,284,74.0
"Kines, Gunnar",665129.0,JOL_SLA,Sinker,40.0,73.0,50.364831852939936,50.364831852939936,55.23971606691304,56.92775318435886,51.82729711713186,52.33370825236561,62.86836935166994,65.55337262606417,-0.5064111352337477,0.5064111352337477,52.08050268474874,51.82729711713186,0.3221699852655746,Balanced,Balanced Weapon,470,205,115.0
"Gregory, Ben",833406.0,GAT_GRI,Sinker,136.0,91.0,53.75223978903436,53.75223978903436,51.726282405622165,50.03895841182456,53.1444525740107,52.63825537587142,69.28618205631957,66.86313032089063,0.506197198139283,0.506197198139283,52.891353974941055,52.63825537587142,0.3221699852655746,Balanced,Balanced Weapon,392,283,94.0
"Almonte, Dawil",805044.0,EVA_OTT,Four-Seam,89.0,53.0,36.92260972571478,36.92260972571478,51.20542627588773,49.52359551470031,41.20745469076666,40.70290546241044,12.639161755075312,10.870988867059594,0.5045492283562183,0.5045492283562183,40.95518007658855,40.70290546241044,1.4124000278825655,Balanced,Balanced Weapon,393,282,330.0
"Smith, Jackson",1000333915.0,MIS_MUD,Cutter,55.0,42.0,53.324638702191486,53.324638702191486,44.988487742911886,43.32297617401365,50.8237934144076,50.32413994373813,57.89129011132941,54.94433529796987,0.49965347066946464,0.49965347066946464,50.57396667907287,50.32413994373813,0.5914119635683726,Balanced,Balanced Weapon,394,281,142.0
"Leduc, Zachary",824497.0,TRO_AIG,Slider,46.0,32.0,79.18935437455622,79.18935437455622,53.62075620513057,51.97227272060584,71.51877492372851,71.0242298783711,99.21414538310412,98.95219384413883,0.4945450453574125,0.4945450453574125,71.27150240104982,71.0242298783711,5.094112081866381,Balanced,Balanced Weapon,395,280,1.0
"Sparks, Alec",836152.0,GAT_GRI,Four-Seam,213.0,150.0,46.67577062392473,46.67577062392473,46.835850942331,45.21502252513496,46.72379471944661,46.2375461942878,36.41126391617551,33.071381794368044,0.4862485251588069,0.4862485251588069,46.4806704568672,46.2375461942878,1.4124000278825655,Balanced,Balanced Weapon,396,279,231.0
"Villers, Ian",677351.0,QUE_CAP,Four-Seam,86.0,76.0,42.84408600556174,42.84408600556174,44.25980543383808,45.83713866688536,43.26880183404464,43.74200180395882,18.40209561231172,20.43222003929273,-0.4731999699141838,0.4731999699141838,43.50540181900173,43.26880183404464,1.4124000278825655,Balanced,Balanced Weapon,469,206,300.0
"Lefebvre, Charles",1000429097.0,TRO_AIG,Sinker,213.0,199.0,48.69945175037782,48.69945175037782,46.844187167164606,48.39731153537519,48.14287237541385,48.60880968587703,44.4007858546169,46.82383759004584,-0.46593731046317544,0.46593731046317544,48.37584103064544,48.14287237541385,0.3221699852655746,Balanced,Balanced Weapon,468,207,189.0
"Nova, Fraynel",805843.0,LAK_ERI24,Sinker,33.0,93.0,37.91245983353162,37.91245983353162,45.24361653969081,43.699015585898,40.11180684537938,39.64842655924153,9.1683038637852,8.185985592665357,0.46338028613784843,0.46338028613784843,39.88011670231045,39.64842655924153,0.3221699852655746,Balanced,Balanced Weapon,397,278,340.0
"Glickstein, Aaron",1000292360.0,SCH_BOO,Four-Seam,75.0,108.0,56.14013035943437,56.14013035943437,60.55933751172567,59.01914008067955,57.46589250512176,57.00383327580792,84.93778650949574,83.49705304518665,0.46205922931383725,0.46205922931383725,57.23486289046484,57.00383327580792,1.4124000278825655,Balanced,Balanced Weapon,398,277,41.0
"Cameron, Wyatt",1000179557.0,SCH_BOO,Curveball,62.0,47.0,26.82630075170301,26.82630075170301,51.98593738126466,50.45307339045237,34.374191740571504,33.914332543327816,1.9646365422396856,1.7026850032743943,0.45985919724368785,0.45985919724368785,34.14426214194966,33.914332543327816,1.825739027824227,Balanced,Balanced Weapon,399,276,371.0
"Sechrist, Zander",801415.0,WAS_WIL3,Four-Seam,99.0,36.0,44.14941844148232,44.14941844148232,45.65812223593768,47.1834533587829,44.602029579818925,45.059628916672494,23.90307793058284,26.195153896529145,-0.4575993368535691,0.4575993368535691,44.830829248245706,44.602029579818925,1.4124000278825655,Balanced,Balanced Weapon,467,208,272.0
"Benitez, Jorge",1000561771.0,NEW_JER6,Sinker,61.0,56.0,52.39212502877042,52.39212502877042,46.78716085174228,45.30541113801115,50.71063577566198,50.26611086154264,57.10543549443353,54.48592010478062,0.44452491411933437,0.44452491411933437,50.488373318602314,50.26611086154264,0.3221699852655746,Balanced,Balanced Weapon,400,275,144.0
"Smith, Jackson",1000333915.0,MIS_MUD,Sinker,217.0,234.0,45.9573991914593,45.9573991914593,44.34601609804175,42.92680647900904,45.47398426343404,45.04822137772423,28.945645055664706,25.93320235756385,0.42576288570980836,0.42576288570980836,45.26110282057914,45.04822137772423,0.3221699852655746,Balanced,Balanced Weapon,401,274,265.0
"Rodriguez, Esteban",701454.0,TRO_AIG,Four-Seam,60.0,82.0,51.51992899408205,51.51992899408205,59.1255037416212,57.72140958965,53.80160141834379,53.38037317275243,72.69155206286837,70.33398821218074,0.4212282455913652,0.4212282455913652,53.59098729554811,53.38037317275243,1.4124000278825655,Balanced,Balanced Weapon,402,273,80.0
"Simpson, Garret",1000073158.0,EVA_OTT,Four-Seam,187.0,182.0,48.00486707064505,48.00486707064505,47.927236191253016,49.32840328882418,47.98157780682744,48.40192793609879,43.09102815979044,45.77603143418468,-0.4203501292713483,0.4203501292713483,48.19175287146311,47.98157780682744,1.4124000278825655,Balanced,Balanced Weapon,466,209,191.0
"DeCastro, Justin",1000214319.0,LON_ISL22,Changeup,82.0,40.0,53.80924221650123,53.80924221650123,49.51513564687563,50.88593086563781,52.52101024561355,52.93224881124221,66.14276358873609,68.23837590045841,-0.4112385656286577,0.4112385656286577,52.72662952842788,52.52101024561355,-0.4062468487006363,Balanced,Balanced Weapon,465,210,98.0
"Hernandez, Nyan",683466.0,NEW_JER6,Changeup,49.0,124.0,44.0826239748682,44.0826239748682,41.71293485737988,43.050451963288594,43.3717172396217,43.77297237139432,18.729535036018337,20.563195808775376,-0.40125513177261496,0.40125513177261496,43.57234480550801,43.3717172396217,-0.4062468487006363,Balanced,Balanced Weapon,464,211,299.0
"Bohnert, Matthew",810066.0,WIN_CIT29,Four-Seam,169.0,151.0,41.99877002830126,41.99877002830126,47.26607516403599,48.603524811563744,43.57896156902167,43.98019646328,19.44990176817289,21.41453831041257,-0.40123489425833014,0.40123489425833014,43.779579016150834,43.57896156902167,1.4124000278825655,Balanced,Balanced Weapon,463,212,297.0
