leaderboard,leaderboard_rank,pitcher_name,pitcher_team,pitch_type,batter_side,pitch_count,split_batted_ball_count,split_terminal_pa_count,k_pct,groundball_pct,line_drive_pct,flyball_pct,final_pitch_score_20_80,raw_pitch_score_20_80,groundball_score_20_80,groundball_score_rank,groundball_score_pitch_type_rank,strikeout_score_20_80,strikeout_score_rank,strikeout_score_pitch_type_rank,line_drive_score_20_80,line_drive_score_rank,line_drive_score_pitch_type_rank,flyball_score_20_80,flyball_score_rank,flyball_score_pitch_type_rank,location_score_20_80,stuff_plus_20_80,execution_plus_20_80,movement_quality_20_80,archetype,platoon_category,quadrant_label,overall_rank,pitch_type_rank,pitch_type_batter_side_rank
Best Overall Pitches,958,"Joven, Art",MIS_MUD,Changeup,R,334,106,94,0.1170212765957446,0.4150943396226415,0.2452830188679245,0.3396226415094339,46.88919624524506,46.42995951676694,51.76645576095216,619,57,44.46759823985085,1033,59,45.76205268095723,1053,63,54.65914221697472,494,46,47.96074861169403,45.33614652492492,47.790914118692335,61.7116060961313,Tight High-Spin Breakers,Balanced Weapon,Low Priority,958,129,56
Best Overall Pitches,959,"Wehrle, Tyler",WIN_CIT29,Slider,L,53,23,15,0.1333333333333333,0.391304347826087,0.0869565217391304,0.5217391304347826,46.88378255984325,50.39364564800783,50.29666775429333,710,69,45.57960059542091,940,120,60.61647725355008,200,28,43.15586950977616,1149,106,38.6941020207926,66.28100912395718,39.74492929363634,70.78546307151231,Tight High-Spin Breakers,Right-Handed Killer,Development Target,959,243,97
Best Overall Pitches,960,"Serrano, Elio",NEW_JER6,Slider,R,86,24,23,0.3043478260869565,0.4166666666666667,0.2083333333333333,0.375,46.87150232292353,42.05418182549451,51.863596922311785,599,69,57.23775761619884,312,60,49.22872646398246,836,102,52.424553768785806,579,64,58.111916816924605,56.29500208877975,43.56023083046865,61.57092614302461,Tight High-Spin Breakers,Right-Handed Killer,Development Target,960,244,147
Best Overall Pitches,961,"Matos, Dwayne",OTT_TIT,Changeup,L,157,49,42,0.119047619047619,0.4693877551020408,0.1224489795918367,0.4081632653061224,46.8700750155528,42.66245688845864,55.12079953688077,427,46,44.60573517843098,1024,68,57.28652271258605,304,28,50.32981711463321,723,67,56.68785064543918,48.62131971917192,46.50330099823364,43.14185228604924,Soft-Speed Separation,Left-Handed Killer,Low Priority,961,130,74
Best Overall Pitches,962,"Helt, Robert",LAK_ERI24,Four-Seam,L,237,77,66,0.0606060606060606,0.3246753246753247,0.2337662337662337,0.4415584415584415,46.84648791952114,44.76343285821923,46.180208196011066,964,101,40.62174029074493,1288,208,46.8425743795625,1007,154,48.22043195240962,849,95,51.706949729225606,46.35062139840288,47.341707630024544,32.66119577960141,Soft-Speed Separation,Balanced Weapon,Low Priority,962,305,140
Best Overall Pitches,963,"Cameron, Wyatt",SCH_BOO,Four-Seam,R,107,29,29,0.2068965517241379,0.3103448275862069,0.1724137931034483,0.5172413793103449,46.840057226573954,46.5509443490957,45.29484459726888,1002,109,50.59444780015063,612,81,52.59875050103927,606,89,43.439967111584885,1138,146,47.5146539406899,45.514778569181246,47.653480793382286,25.41617819460727,Soft-Speed Separation,Balanced Weapon,Low Priority,963,306,166
Best Overall Pitches,964,"Peyton, Blake",GAT_GRI,Curveball,R,62,12,10,0.1,0.5833333333333334,0.1666666666666666,0.25,46.83200476976053,44.686956932964414,62.1605600264331,175,21,43.30724795577776,1120,71,53.13795434696837,552,37,60.32009961905328,228,26,51.837116388951465,53.74329601458769,44.4841838769763,73.88042203985933,Tight High-Spin Breakers,Balanced Weapon,Development Target,964,102,56
Best Overall Pitches,965,"Godwin, Connor",NEW_YOR13,Sinker,R,81,26,24,0.0416666666666666,0.5,0.2692307692307692,0.2307692307692307,46.82193665412488,45.5799456811903,57.01207847437245,340,48,39.33063083640223,1343,103,43.51523955808,1184,105,61.5347989806329,195,26,49.719915590972256,35.927945807828024,51.30739765889622,23.09495896834701,Soft-Speed Separation,Balanced Weapon,Command/Deception Weapon,965,125,63
Best Overall Pitches,966,"Shinn, Nathan",LAK_ERI24,Sinker,L,25,13,6,0.0,0.3846153846153846,0.2307692307692307,0.3846153846153846,46.820317890225766,44.64004618895471,49.88341170998077,734,70,36.49019003684828,1409,116,47.123757603913134,983,82,51.817204087996,625,60,51.9076185265249,34.26828279938794,51.94208821291811,37.02227432590856,Soft-Speed Separation,Left-Handed Killer,Command/Deception Weapon,966,126,63
Best Overall Pitches,967,"Cameron, Wyatt",SCH_BOO,Four-Seam,L,78,29,21,0.0,0.3103448275862069,0.1034482758620689,0.5862068965517241,46.8105584165742,46.5509443490957,45.29484459726888,1003,113,36.49019003684828,1444,235,59.069196652188346,247,24,39.083803883851104,1323,200,47.41632457402404,45.514778569181246,47.61213336503544,25.41617819460727,Soft-Speed Separation,Balanced Weapon,Low Priority,967,307,141
Best Overall Pitches,968,"Parra, Andres",LAK_ERI24,Four-Seam,L,63,22,17,0.1176470588235294,0.2727272727272727,0.4545454545454545,0.2727272727272727,46.77396743812809,49.65848263254625,42.97076515057065,1137,142,44.510258176765305,1031,149,26.1287435190658,1506,244,58.88454582809556,293,19,40.043431984485714,44.709043944727966,47.87007675178928,44.90035169988276,Soft-Speed Separation,Balanced Weapon,Low Priority,968,308,142
Best Overall Pitches,969,"Turner, Eric",JOL_SLA,Four-Seam,L,215,75,58,0.1034482758620689,0.2266666666666666,0.2133333333333333,0.56,46.76861028192182,46.4465591716559,40.12505898361349,1278,176,43.542318918499454,1103,162,48.75961911802416,867,124,40.73914591038994,1262,182,47.52006287254234,45.76006292540672,47.45919885654799,35.68581477139507,Soft-Speed Separation,Balanced Weapon,Low Priority,969,309,143
Best Overall Pitches,970,"Potteiger, Jack",JOL_SLA,Sinker,L,46,13,13,0.0,0.6923076923076923,0.0769230769230769,0.2307692307692307,46.76790878459772,46.55670818177749,68.89318974835857,64,7,36.49019003684828,1445,120,61.55782978724568,176,9,61.5347989806329,196,19,47.26071019117828,33.21717246665777,52.272032262088125,40.257913247362254,Soft-Speed Separation,Left-Handed Killer,Command/Deception Weapon,970,127,64
Best Overall Pitches,971,"Good, Ty",GAT_GRI,Four-Seam,L,169,58,41,0.1219512195121951,0.2758620689655172,0.1896551724137931,0.5344827586206896,46.73661482302104,50.45776388166647,43.1644384377955,1118,140,44.80367530383544,1012,144,50.98113896325201,720,93,42.35092630465144,1187,162,38.05393368618172,48.571861867738754,46.33521596611168,38.78077373974209,Soft-Speed Separation,Balanced Weapon,Low Priority,971,310,144
Best Overall Pitches,972,"Sparks, Alec",GAT_GRI,Four-Seam,R,213,73,50,0.14,0.3424657534246575,0.2191780821917808,0.4383561643835616,46.72379471944661,46.67577062392473,47.27933252664134,870,84,46.03407112334954,913,130,48.21125619306833,913,152,48.42270176248586,841,78,46.835850942331,48.7913659903993,46.23300333465352,30.62133645955452,Soft-Speed Separation,Balanced Weapon,Low Priority,972,311,167
Best Overall Pitches,973,"Burcham, Jacob",GAT_GRI,Sinker,L,79,27,21,0.0952380952380952,0.4814814814814814,0.3333333333333333,0.1851851851851851,46.72207602729896,46.04350906004238,55.8679714628034,403,39,42.98262615011444,1154,80,37.501042815024775,1370,119,64.414086356229,123,14,48.30539895089765,46.91395066524824,46.95112465008575,30.128956623681127,Soft-Speed Separation,Balanced Weapon,Low Priority,973,128,65
Best Overall Pitches,974,"Jones, Logan",FLO_Y'A,Sinker,R,57,16,15,0.0,0.5,0.125,0.375,46.71525782366493,43.34027182324313,57.01207847437245,321,43,36.49019003684828,1398,111,57.04718222995426,320,30,52.424553768785806,581,75,54.59022515798248,35.270460698185005,51.41020495321084,26.11957796014068,Soft-Speed Separation,Balanced Weapon,Command/Deception Weapon,974,129,64
Best Overall Pitches,975,"Scott, Brandon",LAK_ERI24,Changeup,L,37,8,9,0.3333333333333333,0.625,0.25,0.125,46.691658067856345,48.15904637320506,64.73480080246343,120,11,59.21371643327984,272,11,45.319498580996566,1117,86,68.21564546932076,56,1,43.2677520220427,48.72231582213643,46.21445919601648,60.375146541617816,Tight High-Spin Breakers,Balanced Weapon,Low Priority,975,131,75
Best Overall Pitches,976,"Chapple, Bronson",TRO_AIG,Four-Seam,L,46,16,14,0.0714285714285714,0.3125,0.375,0.3125,46.656699602414896,40.416502530919246,45.427994982235965,991,109,41.3595171217979,1235,191,33.59181493203887,1436,234,56.37232669391955,385,25,61.21715943590476,39.979656682622576,49.52079089025505,35.33411488862837,Soft-Speed Separation,Balanced Weapon,Low Priority,976,312,145
Best Overall Pitches,977,"Leak, Anthony",NEW_YOR13,Four-Seam,L,75,31,24,0.125,0.1290322580645161,0.1290322580645161,0.7419354838709677,46.65181883035759,43.49538962704008,34.0930315651992,1479,234,45.01151243551012,975,139,56.66886985418143,359,37,29.24730627283934,1497,241,54.01682030476511,49.711998133313294,45.77878930525267,32.73153575615475,Soft-Speed Separation,Balanced Weapon,Low Priority,977,313,146
Best Overall Pitches,978,"Harris, Ben",GAT_GRI,Four-Seam,R,297,102,77,0.1818181818181818,0.3235294117647059,0.1764705882352941,0.5,46.65047503626101,44.13011374028092,46.10941165824399,965,100,48.88484079853823,711,101,52.21813602155992,629,94,44.52900791851833,1075,135,52.53131806021459,48.465525155001146,46.25528770742491,32.02813599062134,Soft-Speed Separation,Balanced Weapon,Low Priority,978,314,168
Best Overall Pitches,979,"Eckaus, David",EVA_OTT,Four-Seam,L,113,39,32,0.1875,0.3846153846153846,0.2051282051282051,0.4102564102564102,46.6441612833209,46.527242280930544,49.88341170998077,740,58,49.27217363484103,688,80,49.52943630113523,826,118,50.19760493922318,729,63,46.91697228889838,48.98976473937535,46.04524084033579,40.75029308323563,Soft-Speed Separation,Balanced Weapon,Low Priority,979,315,147
Best Overall Pitches,980,"Woolfolk, Dallas",MIS_MUD,Slider,L,28,8,7,0.2857142857142857,0.25,0.25,0.5,46.64370401139171,57.3671473479719,41.56663381819048,1225,117,55.96749837664676,372,66,45.319498580996566,1141,108,44.52900791851833,1125,103,21.62233622603796,51.4503655822387,45.10024967942867,61.00820633059788,Tight High-Spin Breakers,Right-Handed Killer,Development Target,980,245,98
Best Overall Pitches,981,"Okumura, Shuto",WAS_WIL3,Four-Seam,R,35,13,13,0.0,0.3846153846153846,0.0769230769230769,0.5384615384615384,46.63712446298197,43.60749315694295,49.88341170998077,732,54,36.49019003684828,1403,238,61.55782978724568,172,18,42.09960919535911,1204,162,53.70626417707304,20.287150383886253,57.05110987061332,73.81008206330597,Tight High-Spin Breakers,Right-Handed Killer,Command/Deception Weapon,981,316,169
Best Overall Pitches,982,"Burcham, Jacob",GAT_GRI,Sinker,R,144,36,31,0.0967741935483871,0.6111111111111112,0.1666666666666666,0.2222222222222222,46.63324534760983,46.04350906004238,63.876720543786654,131,22,43.08734286161874,1146,67,53.13795434696837,565,50,62.07466536355717,180,23,48.0092966852672,46.91395066524824,46.82661385919356,30.128956623681127,Soft-Speed Separation,Balanced Weapon,Low Priority,982,130,65
Best Overall Pitches,983,"Wiltse, Ryan",EVA_OTT,Cutter,R,47,11,12,0.1666666666666666,0.6363636363636364,0.0,0.3636363636363636,46.61786870653119,44.80092279034948,65.43686646865352,102,2,47.85195323506406,769,18,68.77486587891195,46,1,53.14233066426467,547,14,50.857409177621854,40.222709054967964,49.37308231367511,55.52168815943728,Soft-Speed Separation,,Low Priority,983,41,22
Best Overall Pitches,984,"Primeaux, Parker",SUS_COU1,Changeup,R,76,18,18,0.0555555555555555,0.5,0.3333333333333333,0.1666666666666666,46.60025709032909,50.60960976924866,57.01207847437245,387,39,40.277444436253546,1312,75,37.501042815024775,1395,82,65.58379685256494,102,8,37.245100839516766,53.05675901720931,44.42283641224406,36.81125439624853,Soft-Speed Separation,Left-Handed Killer,Development Target,984,132,57
Best Overall Pitches,985,"Coles, Chad",WAS_WIL3,Four-Seam,L,105,35,27,0.074074074074074,0.1714285714285714,0.3714285714285714,0.4571428571428571,46.58986794730144,42.61613710678871,36.71235121196186,1420,216,41.53986256938863,1231,188,33.92689160772338,1434,233,47.23605221003861,918,104,55.86190657516448,52.73221265354791,44.5328314721002,24.220398593200468,Soft-Speed Separation,Balanced Weapon,Development Target,985,317,148
Best Overall Pitches,986,"McKillican, Adam",QUE_CAP,Slider,L,29,6,3,0.0,0.3333333333333333,0.0,0.6666666666666666,46.571840392499794,46.891250939602536,46.71511537025113,924,87,36.49019003684828,1456,138,68.77486587891195,66,9,34.001613451495025,1460,138,45.82654911592675,72.72824418288586,36.83331665613226,72.05158264947245,Tight High-Spin Breakers,,Development Target,986,246,99
Best Overall Pitches,987,"Marynczak, Arlo",TRI_VAL,Changeup,R,25,5,7,0.1428571428571428,0.8,0.0,0.2,46.56774263685563,49.73658536078306,75.54661206179081,25,3,46.22884420674752,907,54,68.77486587891195,98,9,63.47831795916028,145,11,39.17377628102495,57.89019529299114,42.5222449777157,51.58264947245017,Soft-Speed Separation,Left-Handed Killer,Development Target,987,133,58
Best Overall Pitches,988,"Willeman, Landon",EVA_OTT,Four-Seam,R,261,93,78,0.1153846153846153,0.2903225806451613,0.1935483870967742,0.5161290322580645,46.56490826740635,41.98066872054856,44.05783456918757,1078,133,44.35602609715151,1035,168,50.61587184181617,743,115,43.5102278088064,1133,143,57.26146721007457,51.361317033328895,45.0239803053377,28.792497069167645,Soft-Speed Separation,Balanced Weapon,Development Target,988,318,170
Best Overall Pitches,989,"Delaney, Carter",WIN_CIT29,Curveball,R,47,9,8,0.125,0.6666666666666666,0.1111111111111111,0.2222222222222222,46.56433158095099,43.726746799127376,67.30904157849375,74,7,45.01151243551012,978,62,58.35025819094956,267,20,62.07466536355717,175,18,53.18536273853943,51.59647122886263,44.93292251691161,69.58968347010551,Tight High-Spin Breakers,,Development Target,989,103,57
Best Overall Pitches,990,"Duby, Bill",NEW_JER6,Sinker,L,67,25,17,0.0588235294117647,0.16,0.28,0.56,46.564054641106175,46.58440327969754,36.00627374196497,1447,126,40.50022410680679,1295,100,42.50485450524672,1218,104,40.73914591038994,1263,112,46.51657448439299,40.544043050903255,49.174328779399104,44.40797186400938,Soft-Speed Separation,Balanced Weapon,Low Priority,990,131,66
Best Overall Pitches,991,"Sabatine, Gino",TRI_VAL,Slider,R,112,37,34,0.1470588235294117,0.3783783783783784,0.1891891891891892,0.4324324324324324,46.5397703357077,40.45270697798401,49.498078371365,756,93,46.51527521174456,862,136,51.02485819400301,716,87,48.79687054028453,824,97,60.74291817039634,57.07435469572152,42.79614741238828,68.042203985932,Tight High-Spin Breakers,Right-Handed Killer,Development Target,991,247,148
Best Overall Pitches,992,"Hill, Kaleb",OTT_TIT,Four-Seam,R,40,12,14,0.3571428571428571,0.25,0.3333333333333333,0.4166666666666667,46.53214753849734,44.32636343089363,41.56663381819048,1196,167,60.83682546159638,223,25,37.501042815024775,1363,232,49.79270515202998,753,59,51.678977122906026,43.5879720213718,47.9613809077635,34.56037514654162,Soft-Speed Separation,,Low Priority,992,319,171
Best Overall Pitches,993,"Cerda, Junior",EVA_OTT,Slider,L,30,8,5,0.0,0.375,0.125,0.5,46.53032672432175,49.41502183254881,49.289356146281456,780,77,36.49019003684828,1498,142,57.04718222995426,349,46,44.52900791851833,1115,101,39.79937147179193,58.654373908852754,42.17651749195879,66.35404454865181,Tight High-Spin Breakers,Right-Handed Killer,Development Target,993,248,100
Best Overall Pitches,994,"Snyder, Jack",SCH_BOO,Four-Seam,R,45,14,16,0.125,0.4285714285714285,0.2142857142857142,0.3571428571428571,46.52783523622856,43.63464626525571,52.59909428689188,550,26,45.01151243551012,977,155,48.67026533784162,877,143,53.55248889025259,529,35,53.278609501831866,49.8552347393558,45.55003337268138,37.16295427901524,Soft-Speed Separation,Balanced Weapon,Low Priority,994,320,172
Best Overall Pitches,995,"Noriega, Branden",LAK_ERI24,Four-Seam,L,62,17,13,0.1538461538461538,0.5294117647058824,0.1764705882352941,0.2941176470588235,46.52053372650788,45.07117834857252,58.829189610393854,261,12,46.977971450585926,837,115,52.21813602155992,630,76,57.53343637778241,337,22,49.902362941690384,50.17569148795633,45.41681150382195,39.62485345838218,Soft-Speed Separation,Balanced Weapon,Development Target,995,321,149
Best Overall Pitches,996,"Blair, Davis",DOW_EAS1,Four-Seam,R,111,32,34,0.2352941176470588,0.1875,0.21875,0.59375,46.4948129854444,43.86658778834153,37.70527265414498,1388,219,52.53032631668233,514,61,48.25141949323599,911,151,38.60734853081773,1336,203,52.627338445351086,48.81109210056691,45.90447716327341,23.72801875732708,Soft-Speed Separation,Balanced Weapon,Low Priority,996,322,173
Best Overall Pitches,997,"Lefebvre, Charles",TRO_AIG,Four-Seam,R,30,9,11,0.2727272727272727,0.4444444444444444,0.2222222222222222,0.3333333333333333,46.46345405916826,43.255615893376834,53.579757439665336,492,20,55.0821661793832,395,39,47.92565050298717,927,160,55.05640238554163,433,25,53.94840977934824,44.90592626288687,47.3592800767576,38.07737397420867,Soft-Speed Separation,Balanced Weapon,Low Priority,997,323,174
Best Overall Pitches,998,"Gordillo, Lucas",TRI_VAL,Four-Seam,R,111,22,24,0.375,0.1818181818181818,0.4545454545454545,0.3636363636363636,46.46271112068011,41.27444976632341,37.35423982104994,1400,222,62.05415723283379,195,21,26.1287435190658,1503,252,53.14233066426467,543,37,58.56865428084578,49.058197490893015,45.76464492772069,29.988276670574443,Soft-Speed Separation,Balanced Weapon,Low Priority,998,324,175
Best Overall Pitches,999,"Barker, Alex",NEW_YOR13,Four-Seam,L,76,27,21,0.0952380952380952,0.3333333333333333,0.2962962962962963,0.3703703703703703,46.44923787264606,43.59264029355127,46.71511537025113,907,90,42.98262615011444,1152,174,40.97591204434557,1277,207,52.71698139286979,568,40,53.11463222386725,43.63953248775537,47.82538107826166,49.61313012895663,Soft-Speed Separation,Balanced Weapon,Low Priority,999,325,150
Best Overall Pitches,1000,"Campbell, Tyler",MIS_MUD,Cutter,R,76,32,30,0.0,0.625,0.21875,0.15625,46.43529143445002,50.11678680904502,64.73480080246343,122,4,36.49019003684828,1511,35,48.25141949323599,912,21,66.2417590067539,83,5,37.84513556039505,48.35666322162665,45.99545249288092,54.60726846424385,Soft-Speed Separation,Balanced Weapon,Low Priority,1000,42,23
Best Overall Pitches,1001,"Delongchamp, Luke",TRI_VAL,Sinker,L,47,20,13,0.1538461538461538,0.45,0.15,0.4,46.43403222620678,42.0471299344526,53.92298954313605,477,45,46.977971450585926,831,44,54.70164550016272,463,27,50.84544459873232,669,66,56.67013757363323,29.79640872082028,53.116899080854346,36.38921453692849,Soft-Speed Separation,Balanced Weapon,Command/Deception Weapon,1001,132,67
Best Overall Pitches,1002,"Gamelin, Shaun",JOL_SLA,Cutter,L,56,8,12,0.25,0.5,0.375,0.125,46.42468421357467,48.76990643745165,57.01207847437245,377,10,53.53283483417195,486,5,33.59181493203887,1445,30,68.21564546932076,58,2,40.95249902452841,33.2333705498369,51.78473000260848,58.05392731535756,Tight High-Spin Breakers,Balanced Weapon,Command/Deception Weapon,1002,43,20
