dependent,model,formula,term,coefficient,robust_se,t_stat,p_value,p_stars,ci_lower,ci_upper,r_squared,adj_r_squared,aic,bic,sample_size
whiff_pct,Model 5,whiff_pct ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Splitter,0.11936264761798963,0.050850456949272246,2.3473269421563754,0.01910765174371411,*,0.019573835175372353,0.21915146006060693,0.2745220418377894,0.26634554845686287,-4337.794607877246,-4279.046415504271,988
whiff_pct,Model 5,whiff_pct ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),batter_side_R,-0.01544784601717743,0.007346411692051688,-2.102774342729926,0.0357410850886026,*,-0.029864426367590353,-0.0010312656667645064,0.2745220418377894,0.26634554845686287,-4337.794607877246,-4279.046415504271,988
hardhit_pct,Model 1,hardhit_pct ~ movement_quality_20_80,Intercept,0.1954458224980388,0.011429465153545091,17.100172219118857,1.305273386827686e-57,***,0.17301695044759247,0.21787469454848513,0.0018771964342234604,0.000864901501601012,-4250.5813564695145,-4240.789991074019,988
hardhit_pct,Model 1,hardhit_pct ~ movement_quality_20_80,movement_quality_20_80,-0.0002911745271910997,0.00022485398499351363,-1.2949493743662102,0.19564083073109914,,-0.0007324218814374383,0.00015007282705523892,0.0018771964342234604,0.000864901501601012,-4250.5813564695145,-4240.789991074019,988
hardhit_pct,Model 2,hardhit_pct ~ location_score_20_80,Intercept,0.27993663300337557,0.01965916740458125,14.239495866856544,5.573593949750157e-42,***,0.24135801673287643,0.3185152492738747,0.028553871967934907,0.02756863248717223,-4277.3467739145,-4267.555408519004,988
hardhit_pct,Model 2,hardhit_pct ~ location_score_20_80,location_score_20_80,-0.0019904657660465806,0.00038192509774614687,-5.211665265762603,2.2792295344131987e-07,***,-0.0027399452066961334,-0.0012409863253970278,0.028553871967934907,0.02756863248717223,-4277.3467739145,-4267.555408519004,988
hardhit_pct,Model 3,hardhit_pct ~ movement_quality_20_80 + location_score_20_80,Intercept,0.29399707225269495,0.02200781003132781,13.358760905069346,1.56754755242736e-37,***,0.2508094895826948,0.3371846549226951,0.030386309228602304,0.028417550465614783,-4277.212196642673,-4262.525148549429,988
hardhit_pct,Model 3,hardhit_pct ~ movement_quality_20_80 + location_score_20_80,movement_quality_20_80,-0.00028768361731139986,0.000221231223373928,-1.300375294788987,0.19377654262851282,,-0.0007218223042160113,0.00014645506959321165,0.030386309228602304,0.028417550465614783,-4277.212196642673,-4262.525148549429,988
hardhit_pct,Model 3,hardhit_pct ~ movement_quality_20_80 + location_score_20_80,location_score_20_80,-0.00198891450447644,0.00038336558999850213,-5.188036058437615,2.579914345526297e-07,***,-0.0027412216666759305,-0.0012366073422769492,0.030386309228602304,0.028417550465614783,-4277.212196642673,-4262.525148549429,988
hardhit_pct,Model 4,hardhit_pct ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),Intercept,0.29109380583842925,0.03448649406490912,8.440805994675596,1.125319829514404e-16,***,0.22341776600321844,0.35876984567364006,0.04737616741520201,0.038609690428225374,-4280.677693819785,-4231.720866842306,988
hardhit_pct,Model 4,hardhit_pct ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),movement_quality_20_80,-6.745427261082808e-05,0.0004304866010806566,-0.15669308276145336,0.8755190786886661,,-0.0009122379815150979,0.0007773294362934417,0.04737616741520201,0.038609690428225374,-4280.677693819785,-4231.720866842306,988
hardhit_pct,Model 4,hardhit_pct ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),location_score_20_80,-0.0019305493410245273,0.00040127587640537176,-4.811027660866094,1.7381761957320388e-06,***,-0.0027180101407626995,-0.0011430885412863552,0.04737616741520201,0.038609690428225374,-4280.677693819785,-4231.720866842306,988
hardhit_pct,Model 4,hardhit_pct ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),pitch_type_Curveball,-0.010257930342431464,0.020816841579302015,-0.49277073581761915,0.6222852015770026,,-0.0511087456590747,0.030592884974211774,0.04737616741520201,0.038609690428225374,-4280.677693819785,-4231.720866842306,988
hardhit_pct,Model 4,hardhit_pct ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),pitch_type_Cutter,-0.03676664225128396,0.025003460985964832,-1.4704621201009789,0.14175827689383166,,-0.0858332483991697,0.012299963896601783,0.04737616741520201,0.038609690428225374,-4280.677693819785,-4231.720866842306,988
hardhit_pct,Model 4,hardhit_pct ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),pitch_type_Four-Seam,-0.01661127392600526,0.014983937034348983,-1.1086054277941633,0.26787297963648316,,-0.04601564068234415,0.012793092830333627,0.04737616741520201,0.038609690428225374,-4280.677693819785,-4231.720866842306,988
hardhit_pct,Model 4,hardhit_pct ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),pitch_type_Sinker,-0.002993717138348867,0.017169866246681476,-0.17435879204519025,0.8616195829211801,,-0.036687735146923695,0.03070030087022596,0.04737616741520201,0.038609690428225374,-4280.677693819785,-4231.720866842306,988
